ID;Part;Cond;Block;Click;Rep;Tar_t;Click_t;PosX;PosY;Dist;Succ
37;1;Virtual Edge;4;1;1;15:25:31.257;15:25:32.330;111;234;8.139410298049853;1
38;1;Virtual Edge;4;2;1;15:25:32.330;15:25:33.319;1364;765;24.520399670478458;0
39;1;Virtual Edge;4;3;1;15:25:33.319;15:25:35.121;114;725;33.03407331831786;1
40;1;Virtual Edge;4;4;1;15:25:35.121;15:25:36.166;1397;258;18.607794065928395;1
41;1;Virtual Edge;4;5;1;15:25:36.166;15:25:36.937;746;501;4.123105625617661;1
42;1;Virtual Edge;5;1;1;15:25:39.235;15:25:40.39;483;889;9.12414379544733;1
43;1;Virtual Edge;5;2;1;15:25:40.39;15:25:40.737;702;891;38.16084380618437;1
44;1;Virtual Edge;5;3;1;15:25:40.737;15:25:41.316;846;887;10.012492197250394;1
45;1;Virtual Edge;5;4;1;15:25:41.316;15:25:41.876;1005;904;16.77050983124842;1
46;1;Virtual Edge;5;5;1;15:25:41.876;15:25:42.608;749;484;16.0312195418814;1
47;1;Virtual Edge;6;1;1;15:25:44.819;15:25:45.835;104;232;13.124404748406688;1
48;1;Virtual Edge;6;2;1;15:25:45.835;15:25:46.565;109;444;30.20347662107791;1
49;1;Virtual Edge;6;3;1;15:25:46.565;15:25:47.106;126;571;20.180436070610565;0
50;1;Virtual Edge;6;4;1;15:25:47.106;15:25:48.79;105;745;15.008331019803634;1
51;1;Virtual Edge;6;5;1;15:25:48.79;15:25:48.933;763;488;17.69180601295413;1
52;1;Virtual Edge;7;1;1;15:25:51.176;15:25:52.270;1394;232;11.926860441876563;1
53;1;Virtual Edge;7;2;1;15:25:52.270;15:25:52.869;1395;417;8.077747210701755;1
54;1;Virtual Edge;7;3;1;15:25:52.869;15:25:53.432;1397;573;16.101242188104617;1
55;1;Virtual Edge;7;4;1;15:25:53.432;15:25:53.992;1398;734;26.196373794859472;1
56;1;Virtual Edge;7;5;1;15:25:53.992;15:25:54.796;748;489;11.180339887498949;1
57;1;Virtual Edge;8;1;1;15:25:56.938;15:25:57.923;317;92;20.71834935510066;1
58;1;Virtual Edge;8;2;1;15:25:57.923;15:25:59.45;1186;893;8.139410298049853;1
59;1;Virtual Edge;8;3;1;15:25:59.45;15:25:59.963;1164;109;16.3783393541592;1
60;1;Virtual Edge;8;4;1;15:25:59.963;15:26:0.763;333;893;14.115594213493104;1
61;1;Virtual Edge;8;5;1;15:26:0.763;15:26:1.385;757;503;7.615773105863909;1
62;1;Virtual Edge;9;1;1;15:26:3.611;15:26:4.783;1183;901;13.82931668593933;1
63;1;Virtual Edge;9;2;1;15:26:4.783;15:26:5.679;1163;91;27.408940147331492;1
64;1;Virtual Edge;9;3;1;15:26:5.679;15:26:6.490;993;887;15.008331019803634;1
65;1;Virtual Edge;9;4;1;15:26:6.490;15:26:7.261;993;97;21.569654610122992;1
66;1;Virtual Edge;9;5;1;15:26:7.261;15:26:7.901;760;505;11.180339887498949;1
67;1;Virtual Edge;10;1;1;15:26:10.76;15:26:11.0;507;90;27.04163456597992;1
68;1;Virtual Edge;10;2;1;15:26:11.0;15:26:11.791;685;92;29.34706118165838;1
69;1;Virtual Edge;10;3;1;15:26:11.791;15:26:12.271;848;105;14.150971698084906;1
70;1;Virtual Edge;10;4;1;15:26:12.271;15:26:12.849;1025;98;22.34390297150433;1
71;1;Virtual Edge;10;5;1;15:26:12.849;15:26:13.559;748;502;2.8284271247461903;1
72;1;Virtual Edge;11;1;2;15:26:15.622;15:26:16.437;331;102;15.20690632574555;1
73;1;Virtual Edge;11;2;2;15:26:16.437;15:26:17.251;312;890;8.381527307120106;1
74;1;Virtual Edge;11;3;2;15:26:17.251;15:26:17.999;482;100;16.00781059358212;1
75;1;Virtual Edge;11;4;2;15:26:17.999;15:26:18.709;510;887;18.006943105369107;1
76;1;Virtual Edge;11;5;2;15:26:18.709;15:26:19.400;753;497;4.242640687119285;1
77;1;Virtual Edge;12;1;2;15:26:21.505;15:26:22.460;92;240;20.59732992404598;1
78;1;Virtual Edge;12;2;2;15:26:22.460;15:26:23.393;1400;241;12.539936203984453;1
79;1;Virtual Edge;12;3;2;15:26:23.393;15:26:24.257;107;413;5.5901699437494745;1
80;1;Virtual Edge;12;4;2;15:26:24.257;15:26:25.110;1417;400;32.65348373451139;1
81;1;Virtual Edge;12;5;2;15:26:25.110;15:26:25.803;754;488;12.649110640673518;1
82;1;Virtual Edge;13;1;2;15:26:28.66;15:26:29.329;1376;730;30.26962173533062;1
83;1;Virtual Edge;13;2;2;15:26:29.329;15:26:30.174;100;770;17.327723451163457;1
84;1;Virtual Edge;13;3;2;15:26:30.174;15:26:30.932;1398;588;10.688779163215974;1
85;1;Virtual Edge;13;4;2;15:26:30.932;15:26:31.691;107;578;9.7082439194738;1
86;1;Virtual Edge;13;5;2;15:26:31.691;15:26:32.402;764;500;14;1
87;1;Virtual Edge;14;1;2;15:26:34.696;15:26:36.559;107;250;9.7082439194738;1
88;1;Virtual Edge;14;2;2;15:26:36.559;15:26:37.270;1385;740;18.172781845386247;1
89;1;Virtual Edge;14;3;2;15:26:37.270;15:26:38.31;107;730;28.53506614676055;1
90;1;Virtual Edge;14;4;2;15:26:38.31;15:26:39.703;1394;251;11.10180165558726;1
91;1;Virtual Edge;14;5;2;15:26:39.703;15:26:40.497;753;499;3.1622776601683795;1
92;1;Virtual Edge;15;1;2;15:26:42.693;15:26:43.508;502;887;10.012492197250394;1
93;1;Virtual Edge;15;2;2;15:26:43.508;15:26:44.237;690;901;29.295904150580505;1
94;1;Virtual Edge;15;3;2;15:26:44.237;15:26:44.757;865;890;29.107559155655768;1
95;1;Virtual Edge;15;4;2;15:26:44.757;15:26:45.307;1032;897;25.811818998280614;1
96;1;Virtual Edge;15;5;2;15:26:45.307;15:26:46.25;758;497;8.54400374531753;1
97;1;Virtual Edge;16;1;2;15:26:48.118;15:26:48.983;105;224;19.5;1
98;1;Virtual Edge;16;2;2;15:26:48.983;15:26:49.756;104;426;14.705441169852742;1
99;1;Virtual Edge;16;3;2;15:26:49.756;15:26:50.253;98;594;16.560495161679196;1
100;1;Virtual Edge;16;4;2;15:26:50.253;15:26:50.733;115;739;19.1637678967368;1
101;1;Virtual Edge;16;5;2;15:26:50.733;15:26:51.474;729;506;21.840329667841555;1
102;1;Virtual Edge;17;1;2;15:26:53.697;15:26:54.738;1389;254;12.093386622447824;1
103;1;Virtual Edge;17;2;2;15:26:54.738;15:26:55.261;1403;430;22.276669409945463;1
104;1;Virtual Edge;17;3;2;15:26:55.261;15:26:55.753;1396;587;8.558621384311845;1
105;1;Virtual Edge;17;4;2;15:26:55.753;15:26:56.232;1394;749;11.10180165558726;1
106;1;Virtual Edge;17;5;2;15:26:56.232;15:26:56.880;748;502;2.8284271247461903;1
107;1;Virtual Edge;18;1;2;15:26:59.175;15:26:59.980;311;98;17.066048165876012;1
108;1;Virtual Edge;18;2;2;15:26:59.980;15:27:0.765;1161;913;31.80015723231569;1
109;1;Virtual Edge;18;3;2;15:27:0.765;15:27:1.667;1193;120;15.008331019803634;1
110;1;Virtual Edge;18;4;2;15:27:1.667;15:27:2.551;320;892;4.5;1
111;1;Virtual Edge;18;5;2;15:27:2.551;15:27:3.162;744;486;15.231546211727817;1
112;1;Virtual Edge;19;1;2;15:27:5.456;15:27:6.625;1188;886;8.139410298049853;1
113;1;Virtual Edge;19;2;2;15:27:6.625;15:27:7.582;1198;105;19.5;1
114;1;Virtual Edge;19;3;2;15:27:7.582;15:27:8.397;1021;894;14.534441853748634;1
115;1;Virtual Edge;19;4;2;15:27:8.397;15:27:9.46;1011;117;5.408326913195984;1
116;1;Virtual Edge;19;5;2;15:27:9.46;15:27:9.675;768;491;20.12461179749811;1
117;1;Virtual Edge;20;1;2;15:27:11.941;15:27:13.124;464;92;34.70230539892127;1
118;1;Virtual Edge;20;2;2;15:27:13.124;15:27:13.918;656;94;20.155644370746373;1
119;1;Virtual Edge;20;3;2;15:27:13.918;15:27:14.578;839;108;5.408326913195984;1
120;1;Virtual Edge;20;4;2;15:27:14.578;15:27:16.241;1002;89;24.253865671269807;1
121;1;Virtual Edge;20;5;2;15:27:16.241;15:27:16.902;748;501;2.23606797749979;1
122;1;Virtual Edge;21;1;3;15:27:18.948;15:27:19.904;344;88;34.29650127928503;1
123;1;Virtual Edge;21;2;3;15:27:19.904;15:27:21.166;337;890;17.18284027743958;1
124;1;Virtual Edge;21;3;3;15:27:21.166;15:27:21.716;529;106;37.566607512523674;1
125;1;Virtual Edge;21;4;3;15:27:21.716;15:27:22.447;477;902;20.862646045025066;1
126;1;Virtual Edge;21;5;3;15:27:22.447;15:27:23.241;759;492;12.041594578792296;1
127;1;Virtual Edge;22;1;3;15:27:25.359;15:27:26.644;115;226;16.194134740701646;1
128;1;Virtual Edge;22;2;3;15:27:26.644;15:27:27.541;1395;245;8.077747210701755;1
129;1;Virtual Edge;22;3;3;15:27:27.541;15:27:28.308;112;427;13.009611831257688;1
130;1;Virtual Edge;22;4;3;15:27:28.308;15:27:29.2;1388;400;14.0089257261219;1
131;1;Virtual Edge;22;5;3;15:27:29.2;15:27:29.727;739;491;14.212670403551895;1
132;1;Virtual Edge;23;1;3;15:27:32.42;15:27:35.84;1391;761;4.6097722286464435;1
133;1;Virtual Edge;23;2;3;15:27:35.84;15:27:35.961;111;758;1.5;1
134;1;Virtual Edge;23;3;3;15:27:35.961;15:27:36.665;1384;550;36.16973873281365;1
135;1;Virtual Edge;23;4;3;15:27:36.665;15:27:38.85;101;562;26.612966764342527;1
136;1;Virtual Edge;23;5;3;15:27:38.85;15:27:38.814;748;493;7.280109889280518;1
137;1;Virtual Edge;24;1;3;15:27:41.5;15:27:41.777;114;222;20.05617112013158;1
138;1;Virtual Edge;24;2;3;15:27:41.777;15:27:42.701;1392;759;4.6097722286464435;1
139;1;Virtual Edge;24;3;3;15:27:42.701;15:27:43.553;112;739;19.00657780874821;1
140;1;Virtual Edge;24;4;3;15:27:43.553;15:27:44.553;1388;276;34.00367627183861;1
141;1;Virtual Edge;24;5;3;15:27:44.553;15:27:45.328;729;504;21.37755832643195;1
142;1;Virtual Edge;25;1;3;15:27:47.491;15:27:48.240;521;892;29.34706118165838;1
143;1;Virtual Edge;25;2;3;15:27:48.240;15:27:49.65;693;896;30.220026472523152;1
144;1;Virtual Edge;25;3;3;15:27:49.65;15:27:49.573;853;893;17.867568385205637;1
145;1;Virtual Edge;25;4;3;15:27:49.573;15:27:50.75;1003;891;6.103277807866851;1
146;1;Virtual Edge;25;5;3;15:27:50.75;15:27:50.713;742;494;10;1
147;1;Virtual Edge;26;1;3;15:27:52.977;15:27:53.709;99;217;28.412145290350743;1
148;1;Virtual Edge;26;2;3;15:27:53.709;15:27:54.287;98;385;32.42298567374695;1
149;1;Virtual Edge;26;3;3;15:27:54.287;15:27:54.716;104;566;21.73131381210073;1
150;1;Virtual Edge;26;4;3;15:27:54.716;15:27:55.220;107;751;8.902246907382429;1
151;1;Virtual Edge;26;5;3;15:27:55.220;15:27:55.869;734;500;16;1
152;1;Virtual Edge;27;1;3;15:27:57.863;15:27:58.696;1396;272;31.18092365533773;1
153;1;Virtual Edge;27;2;3;15:27:58.696;15:27:59.127;1394;445;31.67412192942371;1
154;1;Virtual Edge;27;3;3;15:27:59.127;15:27:59.556;1387;602;16.00781059358212;1
155;1;Virtual Edge;27;4;3;15:27:59.556;15:28:0.9;1389;736;22.051077071199945;1
156;1;Virtual Edge;27;5;3;15:28:0.9;15:28:0.576;746;497;5;1
157;1;Virtual Edge;28;1;3;15:28:2.819;15:28:3.864;297;104;24.520399670478458;1
158;1;Virtual Edge;28;2;3;15:28:3.864;15:28:4.986;1153;891;27.225906780123964;1
159;1;Virtual Edge;28;3;3;15:28:4.986;15:28:5.984;1215;108;35.28809997718778;1
160;1;Virtual Edge;28;4;3;15:28:5.984;15:28:6.671;282;890;38.08214804865923;1
161;1;Virtual Edge;28;5;3;15:28:6.671;15:28:7.200;756;501;6.082762530298219;1
162;1;Virtual Edge;29;1;3;15:28:9.164;15:28:10.518;1192;892;12.816005617976296;1
163;1;Virtual Edge;29;2;3;15:28:10.518;15:28:11.455;1194;88;28.217902119044926;1
164;1;Virtual Edge;29;3;3;15:28:11.455;15:28:12.193;991;888;17.00735135169495;1
165;1;Virtual Edge;29;4;3;15:28:12.193;15:28:12.955;999;102;13.82931668593933;1
166;1;Virtual Edge;29;5;3;15:28:12.955;15:28:13.625;754;510;10.770329614269007;1
167;1;Virtual Edge;30;1;3;15:28:15.929;15:28:16.925;504;98;18.82153022471871;1
168;1;Virtual Edge;30;2;3;15:28:16.925;15:28:17.601;705;92;45.83939353874569;1
169;1;Virtual Edge;30;3;3;15:28:17.601;15:28:18.14;835;102;10.547511554864494;1
170;1;Virtual Edge;30;4;3;15:28:18.14;15:28:18.452;978;104;31.18092365533773;1
171;1;Virtual Edge;30;5;3;15:28:18.452;15:28:19.101;774;500;24;1
172;1;Regular Edge;31;1;demo;15:28:29.180;15:28:30.136;330;85;29.261749776799064;0
173;1;Regular Edge;31;2;demo;15:28:30.136;15:28:31.621;497;96;17.240939649566666;0
174;1;Regular Edge;31;3;demo;15:28:31.621;15:28:32.695;690;96;30.793668180325643;0
175;1;Regular Edge;31;4;demo;15:28:32.695;15:28:33.283;842;100;13.865424623862047;1
176;1;Regular Edge;31;5;demo;15:28:33.283;15:28:34.53;1016;108;9.17877987534291;1
177;1;Regular Edge;31;6;demo;15:28:34.53;15:28:35.48;1181;106;6.576473218982953;1
178;1;Regular Edge;31;7;demo;15:28:35.48;15:28:35.827;1401;275;35.654592972014136;0
179;1;Regular Edge;31;8;demo;15:28:35.827;15:28:37.378;1389;443;29.038767191463208;1
180;1;Regular Edge;31;9;demo;15:28:37.378;15:28:37.988;1408;591;21.10094784600919;0
181;1;Regular Edge;31;10;demo;15:28:37.988;15:28:38.680;1396;754;9.394147114027968;1
182;1;Regular Edge;31;11;demo;15:28:38.680;15:28:40.131;1151;889;29.038767191463208;1
183;1;Regular Edge;31;12;demo;15:28:40.131;15:28:40.743;990;883;18.553975315279473;1
184;1;Regular Edge;31;13;demo;15:28:40.743;15:28:41.261;819;883;17.585505395068974;1
185;1;Regular Edge;31;14;demo;15:28:41.261;15:28:41.812;659;885;5.5901699437494745;1
186;1;Regular Edge;31;15;demo;15:28:41.812;15:28:42.372;477;886;15.074813431681335;1
187;1;Regular Edge;31;16;demo;15:28:42.372;15:28:42.951;328;884;8.73212459828649;1
188;1;Regular Edge;31;17;demo;15:28:42.951;15:28:43.671;113;742;16.00781059358212;1
189;1;Regular Edge;31;18;demo;15:28:43.671;15:28:44.211;115;565;21.1482859825566;1
190;1;Regular Edge;31;19;demo;15:28:44.211;15:28:44.741;123;408;12.093386622447824;1
191;1;Regular Edge;31;20;demo;15:28:44.741;15:28:45.351;117;246;6.020797289396148;1
192;1;Regular Edge;31;21;demo;15:28:45.351;15:28:46.534;754;503;5;1
193;1;Regular Edge;32;1;1;15:28:48.820;15:28:49.934;337;95;24.397745797511703;0
194;1;Regular Edge;32;2;1;15:28:49.934;15:28:51.199;341;888;21.005951537600005;1
195;1;Regular Edge;32;3;1;15:28:51.199;15:28:52.155;518;110;26.119915773217954;1
196;1;Regular Edge;32;4;1;15:28:52.155;15:28:52.935;451;901;43.165379646193315;0
197;1;Regular Edge;32;5;1;15:28:52.935;15:28:57.715;755;511;12.083045973594572;1
198;1;Regular Edge;33;1;1;15:29:0.170;15:29:1.313;105;229;15.008331019803634;1
199;1;Regular Edge;33;2;1;15:29:1.313;15:29:2.318;1405;262;26.575364531836623;0
200;1;Regular Edge;33;3;1;15:29:2.318;15:29:3.504;110;408;6.5;1
201;1;Regular Edge;33;4;1;15:29:3.504;15:29:4.286;1384;415;3.640054944640259;1
202;1;Regular Edge;33;5;1;15:29:4.286;15:29:5.349;743;505;8.602325267042627;1
203;1;Regular Edge;34;1;1;15:29:7.761;15:29:9.97;1386;750;8.139410298049853;1
204;1;Regular Edge;34;2;1;15:29:9.97;15:29:10.556;98;736;26.348624252510795;0
205;1;Regular Edge;34;3;1;15:29:10.556;15:29:11.720;1384;603;17.356554957709783;1
206;1;Regular Edge;34;4;1;15:29:11.720;15:29:12.478;108;570;16.62077013859466;1
207;1;Regular Edge;34;5;1;15:29:12.478;15:29:13.515;736;497;14.317821063276353;1
208;1;Regular Edge;35;1;1;15:29:15.917;15:29:16.942;105;249;10.259142264341596;1
209;1;Regular Edge;35;2;1;15:29:16.942;15:29:17.793;1384;734;24.253865671269807;1
210;1;Regular Edge;35;3;1;15:29:17.793;15:29:18.629;111;743;15.074813431681335;1
211;1;Regular Edge;35;4;1;15:29:18.629;15:29:19.419;1382;262;20.74246851269154;1
212;1;Regular Edge;35;5;1;15:29:19.419;15:29:20.212;743;506;9.219544457292887;1
213;1;Regular Edge;36;1;1;15:29:22.507;15:29:23.461;505;897;16.101242188104617;1
214;1;Regular Edge;36;2;1;15:29:23.461;15:29:24.325;684;889;20.05617112013158;1
215;1;Regular Edge;36;3;1;15:29:24.325;15:29:24.914;865;886;29.038767191463208;1
216;1;Regular Edge;36;4;1;15:29:24.914;15:29:25.453;1012;885;4.716990566028302;1
217;1;Regular Edge;36;5;1;15:29:25.453;15:29:26.316;740;495;11.180339887498949;1
218;1;Regular Edge;37;1;1;15:29:28.672;15:29:29.635;103;245;9.962429422585638;1
219;1;Regular Edge;37;2;1;15:29:29.635;15:29:30.439;105;411;8.077747210701755;1
220;1;Regular Edge;37;3;1;15:29:30.439;15:29:31.83;108;574;12.816005617976296;1
221;1;Regular Edge;37;4;1;15:29:31.83;15:29:31.600;112;726;32.00390601161052;1
222;1;Regular Edge;37;5;1;15:29:31.600;15:29:32.331;745;501;5.0990195135927845;1
223;1;Regular Edge;38;1;1;15:29:34.453;15:29:35.376;1378;275;34.34020966738555;1
224;1;Regular Edge;38;2;1;15:29:35.376;15:29:35.924;1388;423;9.013878188659973;1
225;1;Regular Edge;38;3;1;15:29:35.924;15:29:36.435;1390;581;5.5901699437494745;1
226;1;Regular Edge;38;4;1;15:29:36.435;15:29:36.953;1389;725;33.03407331831786;1
227;1;Regular Edge;38;5;1;15:29:36.953;15:29:37.780;726;515;28.30194339616981;1
228;1;Regular Edge;39;1;1;15:29:39.941;15:29:41.347;325;103;10.735455276791944;1
229;1;Regular Edge;39;2;1;15:29:41.347;15:29:41.795;521;100;1026.857950254075;0
230;1;Regular Edge;39;3;1;15:29:41.795;15:29:42.950;1151;107;29.516944286290883;1
231;1;Regular Edge;39;4;1;15:29:42.950;15:29:44.34;349;891;29.21044333795706;1
232;1;Regular Edge;39;5;1;15:29:44.34;15:29:44.673;747;484;16.278820596099706;1
233;1;Regular Edge;40;1;1;15:29:46.908;15:29:48.840;1169;887;11.01135777277262;1
234;1;Regular Edge;40;2;1;15:29:48.840;15:29:49.894;1168;104;14.705441169852742;1
235;1;Regular Edge;40;3;1;15:29:49.894;15:29:50.766;998;898;14.5;1
236;1;Regular Edge;40;4;1;15:29:50.766;15:29:51.732;1005;108;5.408326913195984;1
237;1;Regular Edge;40;5;1;15:29:51.732;15:29:52.380;762;486;18.439088914585774;1
238;1;Regular Edge;41;1;1;15:29:54.665;15:29:55.972;486;103;11.236102527122116;1
239;1;Regular Edge;41;2;1;15:29:55.972;15:29:56.965;678;100;18.76832437912346;1
240;1;Regular Edge;41;3;1;15:29:56.965;15:29:57.445;849;98;19.474342094150447;0
241;1;Regular Edge;41;4;1;15:29:57.445;15:29:58.164;998;109;10.594810050208546;1
242;1;Regular Edge;41;5;1;15:29:58.164;15:29:58.884;737;522;25.553864678361276;1
243;1;Regular Edge;42;1;2;15:30:1.179;15:30:2.651;349;104;30.220026472523152;1
244;1;Regular Edge;42;2;2;15:30:2.651;15:30:3.585;338;871;24.41823089414956;0
245;1;Regular Edge;42;3;2;15:30:3.585;15:30:4.668;490;103;9.7082439194738;1
246;1;Regular Edge;42;4;2;15:30:4.668;15:30:5.410;521;894;29.71952220342716;1
247;1;Regular Edge;42;5;2;15:30:5.410;15:30:6.76;774;508;25.298221281347036;1
248;1;Regular Edge;43;1;2;15:30:8.463;15:30:9.394;96;230;20.402205763103165;0
249;1;Regular Edge;43;2;2;15:30:9.394;15:30:11.98;1379;273;32.14420632089086;1
250;1;Regular Edge;43;3;2;15:30:11.98;15:30:11.758;102;427;16.710774967068403;1
251;1;Regular Edge;43;4;2;15:30:11.758;15:30:12.446;1400;431;21.10094784600919;1
252;1;Regular Edge;43;5;2;15:30:12.446;15:30:13.148;747;510;10.44030650891055;1
253;1;Regular Edge;44;1;2;15:30:15.561;15:30:17.133;1390;761;3.905124837953327;1
254;1;Regular Edge;44;2;2;15:30:17.133;15:30:18.149;97;746;19.60229578391266;0
255;1;Regular Edge;44;3;2;15:30:18.149;15:30:19.114;1379;575;13.901438774457844;1
256;1;Regular Edge;44;4;2;15:30:19.114;15:30:19.802;113;572;14.0089257261219;1
257;1;Regular Edge;44;5;2;15:30:19.802;15:30:20.522;760;494;11.661903789690601;1
258;1;Regular Edge;45;1;2;15:30:22.907;15:30:23.801;117;232;10.965856099730654;1
259;1;Regular Edge;45;2;2;15:30:23.801;15:30:24.733;1387;746;12.010412149464313;1
260;1;Regular Edge;45;3;2;15:30:24.733;15:30:25.619;107;749;10.547511554864494;1
261;1;Regular Edge;45;4;2;15:30:25.619;15:30:26.613;1390;254;12.257650672131263;1
262;1;Regular Edge;45;5;2;15:30:26.613;15:30:27.815;764;504;14.560219778561036;1
263;1;Regular Edge;46;1;2;15:30:30.243;15:30:31.473;504;882;13.200378782444085;1
264;1;Regular Edge;46;2;2;15:30:31.473;15:30:32.185;708;891;44.13898503590675;1
265;1;Regular Edge;46;3;2;15:30:32.185;15:30:32.673;838;889;2.5;1
266;1;Regular Edge;46;4;2;15:30:32.673;15:30:33.172;1022;893;15.041608956491324;1
267;1;Regular Edge;46;5;2;15:30:33.172;15:30:34.127;750;502;2;1
268;1;Regular Edge;47;1;2;15:30:36.407;15:30:37.191;106;233;11.10180165558726;1
269;1;Regular Edge;47;2;2;15:30:37.191;15:30:37.793;106;392;22.940139493908923;1
270;1;Regular Edge;47;3;2;15:30:37.793;15:30:38.380;110;564;22.14158982548453;1
271;1;Regular Edge;47;4;2;15:30:38.380;15:30:38.871;114;736;22.051077071199945;1
272;1;Regular Edge;47;5;2;15:30:38.871;15:30:39.439;750;512;12;1
273;1;Regular Edge;48;1;2;15:30:41.593;15:30:42.601;1381;278;36.58209944768069;1
274;1;Regular Edge;48;2;2;15:30:42.601;15:30:43.142;1396;416;8.73212459828649;1
275;1;Regular Edge;48;3;2;15:30:43.142;15:30:43.631;1405;582;17.95132307101624;0
276;1;Regular Edge;48;4;2;15:30:43.631;15:30:44.241;1397;731;28.622543562723422;1
277;1;Regular Edge;48;5;2;15:30:44.241;15:30:45.32;741;508;12.041594578792296;1
278;1;Regular Edge;49;1;2;15:30:47.286;15:30:48.482;322;107;5.852349955359813;1
279;1;Regular Edge;49;2;2;15:30:48.482;15:30:49.615;1189;888;9.013878188659973;1
280;1;Regular Edge;49;3;2;15:30:49.615;15:30:50.420;1182;104;8.73212459828649;1
281;1;Regular Edge;49;4;2;15:30:50.420;15:30:51.99;308;901;18.062391868188442;0
282;1;Regular Edge;49;5;2;15:30:51.99;15:30:52.144;744;505;7.810249675906654;1
283;1;Regular Edge;50;1;2;15:30:54.337;15:30:55.576;1170;889;10.111874208078342;1
284;1;Regular Edge;50;2;2;15:30:55.576;15:30:56.717;1167;112;13.009611831257688;1
285;1;Regular Edge;50;3;2;15:30:56.717;15:30:57.724;1029;890;21.1482859825566;1
286;1;Regular Edge;50;4;2;15:30:57.724;15:30:58.504;1020;115;12.257650672131263;1
287;1;Regular Edge;50;5;2;15:30:58.504;15:30:59.136;765;499;15.033296378372908;1
288;1;Regular Edge;51;1;2;15:31:1.471;15:31:2.972;486;126;14.773286702694158;0
289;1;Regular Edge;51;2;2;15:31:2.972;15:31:4.297;690;93;32.5;0
290;1;Regular Edge;51;3;2;15:31:4.297;15:31:4.827;842;106;8.845903006477066;1
