ID;Part;Cond;Block;Click;Rep;Tar_t;Click_t;PosX;PosY;Dist;Succ
75;9;Virtual Edge;11;4;2;15:1:57.643;15:1:58.153;116;750;8.73212459828649;1
76;9;Virtual Edge;11;5;2;15:1:58.153;15:1:58.834;769;501;19.026297590440446;1
77;9;Virtual Edge;12;1;2;15:2:1.159;15:2:2.151;325;106;8.200609733428363;1
78;9;Virtual Edge;12;2;2;15:2:2.151;15:2:3.157;346;876;28.429737951659;1
79;9;Virtual Edge;12;3;2;15:2:3.157;15:2:3.826;521;109;29.21044333795706;1
80;9;Virtual Edge;12;4;2;15:2:3.826;15:2:4.655;522;882;30.5;1
81;9;Virtual Edge;12;5;2;15:2:4.655;15:2:5.233;769;513;23.021728866442675;1
82;9;Virtual Edge;13;1;2;15:2:7.530;15:2:8.692;1175;886;5.220153254455275;1
83;9;Virtual Edge;13;2;2;15:2:8.692;15:2:9.686;1173;108;8.32165848854662;1
84;9;Virtual Edge;13;3;2;15:2:9.686;15:2:10.522;1013;881;8.200609733428363;1
85;9;Virtual Edge;13;4;2;15:2:10.522;15:2:11.589;993;120;16.77050983124842;1
86;9;Virtual Edge;13;5;2;15:2:11.589;15:2:12.263;761;494;12.529964086141668;1
87;9;Virtual Edge;14;1;2;15:2:14.569;15:2:15.713;1397;727;32.42298567374695;1
88;9;Virtual Edge;14;2;2;15:2:15.713;15:2:16.696;98;756;14.637281168304447;1
89;9;Virtual Edge;14;3;2;15:2:16.696;15:2:17.630;1398;561;27.115493725912497;1
90;9;Virtual Edge;14;4;2;15:2:17.630;15:2:19.664;120;576;12.5;1
91;9;Virtual Edge;14;5;2;15:2:19.664;15:2:20.332;772;485;26.627053911388696;1
92;9;Virtual Edge;15;1;2;15:2:22.596;15:2:23.600;107;242;5.5;1
93;9;Virtual Edge;15;2;2;15:2:23.600;15:2:24.756;1398;741;19.981241202688086;1
94;9;Virtual Edge;15;3;2;15:2:24.756;15:2:25.716;111;749;9.12414379544733;1
95;9;Virtual Edge;15;4;2;15:2:25.716;15:2:26.692;1402;252;17.613914953808536;1
96;9;Virtual Edge;15;5;2;15:2:26.692;15:2:27.329;749;508;8.06225774829855;1
97;9;Virtual Edge;16;1;2;15:2:29.594;15:2:30.577;495;110;3.905124837953327;1
98;9;Virtual Edge;16;2;2;15:2:30.577;15:2:31.551;678;106;15.435349040433131;1
99;9;Virtual Edge;16;3;2;15:2:31.551;15:2:32.151;866;115;30.103986446980738;1
100;9;Virtual Edge;16;4;2;15:2:32.151;15:2:32.774;1025;105;18.580904176062045;1
101;9;Virtual Edge;16;5;2;15:2:32.774;15:2:33.510;772;508;23.40939982143925;1
102;9;Virtual Edge;17;1;2;15:2:35.712;15:2:36.787;508;888;16.00781059358212;1
103;9;Virtual Edge;17;2;2;15:2:36.787;15:2:37.650;680;888;16.00781059358212;1
104;9;Virtual Edge;17;3;2;15:2:37.650;15:2:38.352;841;892;6.726812023536855;1
105;9;Virtual Edge;17;4;2;15:2:38.352;15:2:38.981;1012;891;5.315072906367325;1
106;9;Virtual Edge;17;5;2;15:2:38.981;15:2:39.653;748;488;12.165525060596439;1
107;9;Virtual Edge;18;1;2;15:2:41.675;15:2:42.829;111;232;10.111874208078342;1
108;9;Virtual Edge;18;2;2;15:2:42.829;15:2:43.900;1388;231;11.01135777277262;1
109;9;Virtual Edge;18;3;2;15:2:43.900;15:2:44.682;110;431;17.18284027743958;1
110;9;Virtual Edge;18;4;2;15:2:44.682;15:2:45.786;1393;381;33.455193916640205;1
111;9;Virtual Edge;18;5;2;15:2:45.786;15:2:46.426;750;506;6;1
112;9;Virtual Edge;19;1;2;15:2:48.778;15:2:49.777;1395;262;21.360009363293827;1
113;9;Virtual Edge;19;2;2;15:2:49.777;15:2:50.831;1388;429;15.008331019803634;1
114;9;Virtual Edge;19;3;2;15:2:50.831;15:2:51.410;1401;564;25.811818998280614;1
115;9;Virtual Edge;19;4;2;15:2:51.410;15:2:52.81;1399;731;29.34706118165838;1
116;9;Virtual Edge;19;5;2;15:2:52.81;15:2:53.632;751;505;5.0990195135927845;1
117;9;Virtual Edge;20;1;2;15:2:55.937;15:2:57.29;330;108;10.965856099730654;1
118;9;Virtual Edge;20;2;2;15:2:57.29;15:2:58.343;1195;876;18.9010581714358;1
119;9;Virtual Edge;20;3;2;15:2:58.343;15:2:59.299;1174;113;6.020797289396148;1
120;9;Virtual Edge;20;4;2;15:2:59.299;15:3:0.346;330;889;10.111874208078342;1
121;9;Virtual Edge;20;5;2;15:3:0.346;15:3:0.994;749;509;9.055385138137417;1
122;9;Virtual Edge;21;1;3;15:3:3.279;15:3:4.152;116;276;34.1796723214252;1
123;9;Virtual Edge;21;2;3;15:3:4.152;15:3:5.335;111;418;4.272001872658765;1
124;9;Virtual Edge;21;3;3;15:3:5.335;15:3:6.243;106;583;7.158910531638177;1
125;9;Virtual Edge;21;4;3;15:3:6.243;15:3:7.2;113;736;22.005681084665387;1
126;9;Virtual Edge;21;5;3;15:3:7.2;15:3:7.542;764;514;19.79898987322333;1
127;9;Virtual Edge;22;1;3;15:3:9.818;15:3:10.789;374;101;55.210959057056776;1
128;9;Virtual Edge;22;2;3;15:3:10.789;15:3:11.676;344;898;26.196373794859472;1
129;9;Virtual Edge;22;3;3;15:3:11.676;15:3:12.503;502;120;12.5;1
130;9;Virtual Edge;22;4;3;15:3:12.503;15:3:13.397;485;887;7.0178344238090995;1
131;9;Virtual Edge;22;5;3;15:3:13.397;15:3:13.914;746;476;24.331050121192877;1
132;9;Virtual Edge;23;1;3;15:3:16.107;15:3:17.461;1175;890;5.5901699437494745;1
133;9;Virtual Edge;23;2;3;15:3:17.461;15:3:18.327;1175;115;5.5901699437494745;1
134;9;Virtual Edge;23;3;3;15:3:18.327;15:3:19.182;1000;894;10.307764064044152;1
135;9;Virtual Edge;23;4;3;15:3:19.182;15:3:20.563;1002;110;6.5;1
136;9;Virtual Edge;23;5;3;15:3:20.563;15:3:21.232;745;498;5.385164807134504;1
137;9;Virtual Edge;24;1;3;15:3:23.848;15:3:24.880;1399;741;20.524375751773793;1
138;9;Virtual Edge;24;2;3;15:3:24.880;15:3:25.827;121;758;8.5;1
139;9;Virtual Edge;24;3;3;15:3:25.827;15:3:26.677;1393;569;17.867568385205637;1
140;9;Virtual Edge;24;4;3;15:3:26.677;15:3:27.515;102;601;18.309833423600555;1
141;9;Virtual Edge;24;5;3;15:3:27.515;15:3:28.201;756;508;10;1
142;9;Virtual Edge;25;1;3;15:3:30.464;15:3:31.489;103;249;11.800423721205947;1
143;9;Virtual Edge;25;2;3;15:3:31.489;15:3:32.593;1397;748;13.793114224133722;1
144;9;Virtual Edge;25;3;3;15:3:32.593;15:3:33.373;110;763;5.5901699437494745;1
145;9;Virtual Edge;25;4;3;15:3:33.373;15:3:34.194;1391;268;26.23451924468981;1
146;9;Virtual Edge;25;5;3;15:3:34.194;15:3:34.812;741;509;12.727922061357855;1
147;9;Virtual Edge;26;1;3;15:3:37.176;15:3:38.101;486;106;8.845903006477066;1
148;9;Virtual Edge;26;2;3;15:3:38.101;15:3:38.848;698;118;34.44198019858905;1
149;9;Virtual Edge;26;3;3;15:3:38.848;15:3:39.382;865;122;30.516389039334257;1
150;9;Virtual Edge;26;4;3;15:3:39.382;15:3:39.921;1030;108;22.45551157288562;1
151;9;Virtual Edge;26;5;3;15:3:39.921;15:3:40.691;756;492;10;1
152;9;Virtual Edge;27;1;3;15:3:42.985;15:3:44.590;501;887;9.013878188659973;1
153;9;Virtual Edge;27;2;3;15:3:44.590;15:3:45.382;670;890;6.5;1
154;9;Virtual Edge;27;3;3;15:3:45.382;15:3:45.920;865;887;29.004310024546353;1
155;9;Virtual Edge;27;4;3;15:3:45.920;15:3:46.380;999;880;11.715374513859981;1
156;9;Virtual Edge;27;5;3;15:3:46.380;15:3:47.668;730;507;21.18962010041709;1
157;9;Virtual Edge;28;1;3;15:3:50.114;15:3:51.126;110;256;14.221462653327892;1
158;9;Virtual Edge;28;2;3;15:3:51.126;15:3:52.73;1387;250;8.0156097709407;1
159;9;Virtual Edge;28;3;3;15:3:52.73;15:3:52.640;113;457;43.00290687848904;1
160;9;Virtual Edge;28;4;3;15:3:52.640;15:3:53.444;1387;424;10.012492197250394;1
161;9;Virtual Edge;28;5;3;15:3:53.444;15:3:54.103;753;516;16.278820596099706;1
162;9;Virtual Edge;29;1;3;15:3:56.64;15:3:57.102;1395;255;15.008331019803634;1
163;9;Virtual Edge;29;2;3;15:3:57.102;15:3:57.813;1397;411;9.962429422585638;1
164;9;Virtual Edge;29;3;3;15:3:57.813;15:3:58.471;1379;589;9.013878188659973;1
165;9;Virtual Edge;29;4;3;15:3:58.471;15:3:59.72;1394;757;6.576473218982953;1
166;9;Virtual Edge;29;5;3;15:3:59.72;15:3:59.743;776;514;29.5296461204668;1
167;9;Virtual Edge;30;1;3;15:4:1.993;15:4:3.49;342;117;22.45551157288562;1
168;9;Virtual Edge;30;2;3;15:4:3.49;15:4:4.52;1214;882;34.44198019858905;1
169;9;Virtual Edge;30;3;3;15:4:4.52;15:4:5.34;1185;110;5.5901699437494745;1
170;9;Virtual Edge;30;4;3;15:4:5.34;15:4:5.991;312;890;8.381527307120106;1
171;9;Virtual Edge;30;5;3;15:4:5.991;15:4:6.522;747;492;8.54400374531753;1
172;9;Regular Edge;31;1;demo;15:4:21.410;15:4:22.564;277;107;43.35031718453742;1
173;9;Regular Edge;31;2;demo;15:4:22.564;15:4:23.526;508;108;16.62077013859466;1
174;9;Regular Edge;31;3;demo;15:4:23.526;15:4:24.82;689;109;25.243811122728676;1
175;9;Regular Edge;31;4;demo;15:4:24.82;15:4:24.541;845;103;13.0862523283024;1
176;9;Regular Edge;31;5;demo;15:4:24.541;15:4:25.52;1019;104;13.901438774457844;1
177;9;Regular Edge;31;6;demo;15:4:25.52;15:4:25.450;1193;115;13.238202294873727;1
178;9;Regular Edge;31;7;demo;15:4:25.450;15:4:26.182;1398;287;46.20876540224809;1
179;9;Regular Edge;31;8;demo;15:4:26.182;15:4:26.841;1399;450;37.79219496139381;1
180;9;Regular Edge;31;9;demo;15:4:26.841;15:4:27.273;1406;580;19.448650338776723;0
181;9;Regular Edge;31;10;demo;15:4:27.273;15:4:28.860;1400;728;32.5;1
182;9;Regular Edge;31;11;demo;15:4:28.860;15:4:29.609;1196;890;16.194134740701646;1
183;9;Regular Edge;31;12;demo;15:4:29.609;15:4:30.35;999;893;10.547511554864494;1
184;9;Regular Edge;31;13;demo;15:4:30.35;15:4:30.407;842;899;12.971121771072847;1
185;9;Regular Edge;31;14;demo;15:4:30.407;15:4:30.746;683;895;20.426698215815495;1
186;9;Regular Edge;31;15;demo;15:4:30.746;15:4:31.179;488;893;6.800735254367722;1
187;9;Regular Edge;31;16;demo;15:4:31.179;15:4:31.699;340;894;21.02974084481309;1
188;9;Regular Edge;31;17;demo;15:4:31.699;15:4:32.239;103;744;16.91892431568863;1
189;9;Regular Edge;31;18;demo;15:4:32.239;15:4:32.746;101;577;14.603081866510234;1
190;9;Regular Edge;31;19;demo;15:4:32.746;15:4:33.188;104;415;8.558621384311845;1
191;9;Regular Edge;31;20;demo;15:4:33.188;15:4:33.636;107;254;13.200378782444085;1
192;9;Regular Edge;31;21;demo;15:4:33.636;15:4:35.62;759;511;14.212670403551895;1
193;9;Regular Edge;32;1;1;15:4:40.704;15:4:41.609;111;268;26.043233286210835;1
194;9;Regular Edge;32;2;1;15:4:41.609;15:4:43.167;104;444;31.18092365533773;1
195;9;Regular Edge;32;3;1;15:4:43.167;15:4:43.919;96;608;27.5;0
196;9;Regular Edge;32;4;1;15:4:43.919;15:4:45.303;106;766;10.307764064044152;1
197;9;Regular Edge;32;5;1;15:4:45.303;15:4:46.344;765;509;17.4928556845359;1
198;9;Regular Edge;33;1;1;15:4:48.708;15:4:49.836;340;104;21.73131381210073;1
199;9;Regular Edge;33;2;1;15:4:49.836;15:4:50.817;355;891;35.174564673923115;1
200;9;Regular Edge;33;3;1;15:4:50.817;15:4:51.630;513;103;23.04886114323222;1
201;9;Regular Edge;33;4;1;15:4:51.630;15:4:52.582;502;891;10.594810050208546;1
202;9;Regular Edge;33;5;1;15:4:52.582;15:4:53.364;762;500;12;1
203;9;Regular Edge;34;1;1;15:4:55.707;15:4:57.189;1176;887;4.031128874149275;1
204;9;Regular Edge;34;2;1;15:4:57.189;15:4:58.304;1181;112;1.118033988749895;1
205;9;Regular Edge;34;3;1;15:4:58.304;15:4:59.167;1009;884;3.640054944640259;1
206;9;Regular Edge;34;4;1;15:4:59.167;15:4:59.965;1019;110;11.280514172678478;1
207;9;Regular Edge;34;5;1;15:4:59.965;15:5:0.635;756;501;6.082762530298219;1
208;9;Regular Edge;35;1;1;15:5:2.920;15:5:4.38;1404;751;17.92344832893492;0
209;9;Regular Edge;35;2;1;15:5:4.38;15:5:5.723;109;764;6.946221994724902;1
210;9;Regular Edge;35;3;1;15:5:5.723;15:5:6.574;1402;577;17.066048165876012;0
211;9;Regular Edge;35;4;1;15:5:6.574;15:5:8.137;108;590;6.020797289396148;1
212;9;Regular Edge;35;5;1;15:5:8.137;15:5:9.19;769;496;19.4164878389476;1
213;9;Regular Edge;36;1;1;15:5:11.472;15:5:12.637;109;250;8.73212459828649;1
214;9;Regular Edge;36;2;1;15:5:12.637;15:5:13.663;1390;732;26.119915773217954;1
215;9;Regular Edge;36;3;1;15:5:13.663;15:5:14.874;106;766;10.307764064044152;1
216;9;Regular Edge;36;4;1;15:5:14.874;15:5:15.859;1395;255;15.008331019803634;1
217;9;Regular Edge;36;5;1;15:5:15.859;15:5:16.686;737;504;13.601470508735444;1
218;9;Regular Edge;37;1;1;15:5:18.886;15:5:20.152;497;105;9.013878188659973;1
219;9;Regular Edge;37;2;1;15:5:20.152;15:5:21.186;672;104;11.672617529928752;1
220;9;Regular Edge;37;3;1;15:5:21.186;15:5:21.834;842;105;9.604686356149273;1
221;9;Regular Edge;37;4;1;15:5:21.834;15:5:22.483;1007;106;6.576473218982953;1
222;9;Regular Edge;37;5;1;15:5:22.483;15:5:23.182;762;519;22.47220505424423;1
223;9;Regular Edge;38;1;1;15:5:25.482;15:5:26.350;517;880;26.100766272276374;1
224;9;Regular Edge;38;2;1;15:5:26.350;15:5:26.928;685;891;21.289668856043768;1
225;9;Regular Edge;38;3;1;15:5:26.928;15:5:27.457;843;890;7.433034373659253;1
226;9;Regular Edge;38;4;1;15:5:27.457;15:5:27.959;1031;889;23.04886114323222;1
227;9;Regular Edge;38;5;1;15:5:27.959;15:5:28.595;753;491;9.486832980505138;1
228;9;Regular Edge;39;1;1;15:5:30.850;15:5:31.913;112;223;19.00657780874821;1
229;9;Regular Edge;39;2;1;15:5:31.913;15:5:32.785;1395;263;22.299103120977758;1
230;9;Regular Edge;39;3;1;15:5:32.785;15:5:33.748;120;416;7.762087348130012;1
231;9;Regular Edge;39;4;1;15:5:33.748;15:5:35.149;1396;422;11.672617529928752;1
232;9;Regular Edge;39;5;1;15:5:35.149;15:5:35.845;770;489;22.825424421026653;1
233;9;Regular Edge;40;1;1;15:5:37.962;15:5:38.943;1392;228;14.705441169852742;1
234;9;Regular Edge;40;2;1;15:5:38.943;15:5:39.724;1399;421;13.46291201783626;1
235;9;Regular Edge;40;3;1;15:5:39.724;15:5:40.296;1394;587;6.576473218982953;1
236;9;Regular Edge;40;4;1;15:5:40.296;15:5:40.846;1395;751;10.259142264341596;1
237;9;Regular Edge;40;5;1;15:5:40.846;15:5:41.403;739;514;17.804493814764857;1
238;9;Regular Edge;41;1;1;15:5:43.597;15:5:44.823;336;108;16.62077013859466;1
239;9;Regular Edge;41;2;1;15:5:44.823;15:5:46.244;1189;880;11.715374513859981;1
240;9;Regular Edge;41;3;1;15:5:46.244;15:5:47.320;1171;104;12.379418403139947;1
241;9;Regular Edge;41;4;1;15:5:47.320;15:5:48.170;335;886;15.074813431681335;1
242;9;Regular Edge;41;5;1;15:5:48.170;15:5:48.738;766;493;17.46424919657298;1
243;9;Regular Edge;42;1;2;15:5:50.931;15:5:51.845;108;253;11.884864324004713;1
244;9;Regular Edge;42;2;2;15:5:51.845;15:5:52.664;106;422;10.307764064044152;1
245;9;Regular Edge;42;3;2;15:5:52.664;15:5:53.367;101;616;32.12864765283469;1
246;9;Regular Edge;42;4;2;15:5:53.367;15:5:53.959;102;780;24.37724348649781;1
247;9;Regular Edge;42;5;2;15:5:53.959;15:5:54.557;765;513;19.849433241279208;1
248;9;Regular Edge;43;1;2;15:5:56.680;15:5:57.803;317;110;3.905124837953327;1
249;9;Regular Edge;43;2;2;15:5:57.803;15:5:58.650;341;889;21.0535032714273;1
250;9;Regular Edge;43;3;2;15:5:58.650;15:5:59.662;489;109;4.6097722286464435;1
251;9;Regular Edge;43;4;2;15:5:59.662;15:6:0.345;496;877;11.236102527122116;1
252;9;Regular Edge;43;5;2;15:6:0.345;15:6:0.961;759;509;12.727922061357855;1
253;9;Regular Edge;44;1;2;15:6:3.175;15:6:4.429;1162;882;18.82153022471871;1
254;9;Regular Edge;44;2;2;15:6:4.429;15:6:5.525;1173;102;12.619429464123963;1
255;9;Regular Edge;44;3;2;15:6:5.525;15:6:6.376;1007;884;3.640054944640259;1
256;9;Regular Edge;44;4;2;15:6:6.376;15:6:7.212;1002;118;8.139410298049853;1
257;9;Regular Edge;44;5;2;15:6:7.212;15:6:7.799;765;519;24.20743687382041;1
258;9;Regular Edge;45;1;2;15:6:11.189;15:6:12.504;1387;746;12.010412149464313;1
259;9;Regular Edge;45;2;2;15:6:12.504;15:6:13.528;108;771;13.756816492197604;1
260;9;Regular Edge;45;3;2;15:6:13.528;15:6:14.308;1398;565;23.47871376374779;1
261;9;Regular Edge;45;4;2;15:6:14.308;15:6:15.187;108;590;6.020797289396148;1
262;9;Regular Edge;45;5;2;15:6:15.187;15:6:16.31;755;506;7.810249675906654;1
263;9;Regular Edge;46;1;2;15:6:18.72;15:6:19.1;110;245;3.905124837953327;1
264;9;Regular Edge;46;2;2;15:6:19.1;15:6:20.222;1402;742;21.592822881689184;0
265;9;Regular Edge;46;3;2;15:6:20.222;15:6:21.565;106;776;19.13765920900464;1
266;9;Regular Edge;46;4;2;15:6:21.565;15:6:22.568;1393;240;5.852349955359813;1
267;9;Regular Edge;46;5;2;15:6:22.568;15:6:23.210;738;503;12.36931687685298;1
268;9;Regular Edge;47;1;2;15:6:25.265;15:6:26.370;471;111;21.0535032714273;1
269;9;Regular Edge;47;2;2;15:6:26.370;15:6:27.598;660;109;5.315072906367325;1
270;9;Regular Edge;47;3;2;15:6:27.598;15:6:28.328;840;108;6.020797289396148;1
271;9;Regular Edge;47;4;2;15:6:28.328;15:6:28.937;1014;110;6.5;1
272;9;Regular Edge;47;5;2;15:6:28.937;15:6:29.576;764;514;19.79898987322333;1
273;9;Regular Edge;48;1;2;15:6:31.841;15:6:32.753;502;892;10.965856099730654;1
274;9;Regular Edge;48;2;2;15:6:32.753;15:6:33.869;678;889;14.080127840328723;1
275;9;Regular Edge;48;3;2;15:6:33.869;15:6:34.517;836;892;4.5;1
276;9;Regular Edge;48;4;2;15:6:34.517;15:6:35.68;1015;887;7.0178344238090995;1
277;9;Regular Edge;48;5;2;15:6:35.68;15:6:35.748;787;510;38.3275357934736;1
278;9;Regular Edge;49;1;2;15:6:38.59;15:6:38.922;97;251;17.92344832893492;0
279;9;Regular Edge;49;2;2;15:6:38.922;15:6:40.93;1387;249;7.0178344238090995;1
280;9;Regular Edge;49;3;2;15:6:40.93;15:6:41.140;106;429;16.347782724271816;1
281;9;Regular Edge;49;4;2;15:6:41.140;15:6:42.131;1402;416;14.637281168304447;0
282;9;Regular Edge;49;5;2;15:6:42.131;15:6:46.478;751;517;17.029386365926403;1
283;9;Regular Edge;50;1;2;15:6:48.790;15:6:49.812;1402;241;14.534441853748634;0
284;9;Regular Edge;50;2;2;15:6:49.812;15:6:51.217;1398;411;10.920164833920778;1
285;9;Regular Edge;50;3;2;15:6:51.217;15:6:52.81;1404;582;16.977926846349646;0
286;9;Regular Edge;50;4;2;15:6:52.81;15:6:53.333;1396;758;8.5;1
287;9;Regular Edge;50;5;2;15:6:53.333;15:6:55.697;757;500;7;1
288;9;Regular Edge;51;1;2;15:6:58.291;15:6:59.525;328;106;10.307764064044152;1
289;9;Regular Edge;51;2;2;15:6:59.525;15:7:0.457;1176;882;6.800735254367722;1
290;9;Regular Edge;51;3;2;15:7:0.457;15:7:1.604;1188;109;8.73212459828649;1
291;9;Regular Edge;51;4;2;15:7:1.604;15:7:2.618;321;888;1.118033988749895;1
