ID;Part;Cond;Block;Click;Rep;Tar_t;Click_t;PosX;PosY;Dist;Succ
65;5;Virtual Edge;9;4;1;14:15:18.74;14:15:18.735;1386;225;16.56804152578089;1
66;5;Virtual Edge;9;5;1;14:15:18.735;14:15:19.264;746;504;6.020797289396148;1
67;5;Virtual Edge;10;1;1;14:15:21.306;14:15:22.99;372;108;52.15361924162119;1
68;5;Virtual Edge;10;2;1;14:15:22.99;14:15:22.914;371;883;51.15662224971465;1
69;5;Virtual Edge;10;3;1;14:15:22.914;14:15:23.454;512;112;20;1
70;5;Virtual Edge;10;4;1;14:15:23.454;14:15:24.81;533;886;41.012193308819754;1
71;5;Virtual Edge;10;5;1;14:15:24.81;14:15:24.562;759;515;17.92344832893492;1
72;5;Virtual Edge;11;1;2;14:15:26.508;14:15:27.391;373;108;53.150729063673246;1
73;5;Virtual Edge;11;2;2;14:15:27.391;14:15:28.155;1187;885;7.280109889280518;1
74;5;Virtual Edge;11;3;2;14:15:28.155;14:15:28.744;1171;115;9.486832980505138;1
75;5;Virtual Edge;11;4;2;14:15:28.744;14:15:29.354;340;892;20.615528128088304;1
76;5;Virtual Edge;11;5;2;14:15:29.354;14:15:29.833;769;484;24.520399670478458;1
77;5;Virtual Edge;12;1;2;14:15:31.884;14:15:32.720;548;96;58.240879114244144;1
78;5;Virtual Edge;12;2;2;14:15:32.720;14:15:33.338;731;99;68.24954212300622;1
79;5;Virtual Edge;12;3;2;14:15:33.338;14:15:33.750;893;112;57;1
80;5;Virtual Edge;12;4;2;14:15:33.750;14:15:34.111;1042;112;34;1
81;5;Virtual Edge;12;5;2;14:15:34.111;14:15:34.770;762;510;15.945218719101975;1
82;5;Virtual Edge;13;1;2;14:15:36.831;14:15:37.583;552;883;60.13318551349163;1
83;5;Virtual Edge;13;2;2;14:15:37.583;14:15:38.4;711;891;47.16990566028302;1
84;5;Virtual Edge;13;3;2;14:15:38.4;14:15:38.293;864;888;28.0178514522438;1
85;5;Virtual Edge;13;4;2;14:15:38.293;14:15:38.622;1024;888;16.0312195418814;1
86;5;Virtual Edge;13;5;2;14:15:38.622;14:15:39.162;748;499;2.0615528128088303;1
87;5;Virtual Edge;14;1;2;14:15:41.98;14:15:41.933;1383;308;66.65208173793224;1
88;5;Virtual Edge;14;2;2;14:15:41.933;14:15:42.817;1391;481;67.59067983087608;1
89;5;Virtual Edge;14;3;2;14:15:42.817;14:15:43.157;1379;611;26.879360111431225;1
90;5;Virtual Edge;14;4;2;14:15:43.157;14:15:43.553;1401;749;15.953056133543816;1
91;5;Virtual Edge;14;5;2;14:15:43.553;14:15:44.94;723;500;27.004629232781554;1
92;5;Virtual Edge;15;1;2;14:15:45.997;14:15:46.817;1170;888;10.04987562112089;1
93;5;Virtual Edge;15;2;2;14:15:46.817;14:15:47.639;1177;112;3;1
94;5;Virtual Edge;15;3;2;14:15:47.639;14:15:48.227;1008;892;5;1
95;5;Virtual Edge;15;4;2;14:15:48.227;14:15:48.747;1014;110;6.324555320336759;1
96;5;Virtual Edge;15;5;2;14:15:48.747;14:15:49.219;761;525;27.77138815399763;1
97;5;Virtual Edge;16;1;2;14:15:51.170;14:15:51.975;112;282;40.50308630215727;1
98;5;Virtual Edge;16;2;2;14:15:51.975;14:15:53.12;1390;281;39.5790348543266;1
99;5;Virtual Edge;16;3;2;14:15:53.12;14:15:53.770;119;462;48.93362851863736;1
100;5;Virtual Edge;16;4;2;14:15:53.770;14:15:54.565;1393;432;19.300259065618782;1
101;5;Virtual Edge;16;5;2;14:15:54.565;14:15:55.83;737;508;15.532224567009067;1
102;5;Virtual Edge;17;1;2;14:15:57.87;14:15:58.112;1394;792;35.106979363083916;1
103;5;Virtual Edge;17;2;2;14:15:58.112;14:15:58.907;119;789;32.16364407215078;1
104;5;Virtual Edge;17;3;2;14:15:58.907;14:15:59.587;1398;593;12.90348790056394;1
105;5;Virtual Edge;17;4;2;14:15:59.587;14:16:0.235;101;636;51.79285665031424;1
106;5;Virtual Edge;17;5;2;14:16:0.235;14:16:0.786;769;512;22.74313083108832;1
107;5;Virtual Edge;18;1;2;14:16:2.838;14:16:3.664;115;286;44.5701693961331;1
108;5;Virtual Edge;18;2;2;14:16:3.664;14:16:4.413;111;468;54.52063829413592;1
109;5;Virtual Edge;18;3;2;14:16:4.413;14:16:4.794;111;622;36.53080891521566;1
110;5;Virtual Edge;18;4;2;14:16:4.794;14:16:5.82;113;774;16.507574019219177;1
111;5;Virtual Edge;18;5;2;14:16:5.82;14:16:5.605;764;511;18.117670931993437;1
112;5;Virtual Edge;19;1;2;14:16:7.527;14:16:8.344;121;279;38.451267859460756;1
113;5;Virtual Edge;19;2;2;14:16:8.344;14:16:9.188;1394;805;47.94267410147248;1
114;5;Virtual Edge;19;3;2;14:16:9.188;14:16:9.865;116;800;42.64387412044079;1
115;5;Virtual Edge;19;4;2;14:16:9.865;14:16:10.485;1386;285;43.52585438564073;1
116;5;Virtual Edge;19;5;2;14:16:10.485;14:16:10.978;737;513;18.741664813991314;1
117;5;Virtual Edge;20;1;2;14:16:12.911;14:16:13.592;358;125;40.162171256046406;0
118;5;Virtual Edge;20;2;2;14:16:13.592;14:16:14.339;351;881;31.575306807693888;1
119;5;Virtual Edge;20;3;2;14:16:14.339;14:16:14.851;522;111;30.01666203960727;1
120;5;Virtual Edge;20;4;2;14:16:14.851;14:16:15.469;518;898;28.231188426986208;1
121;5;Virtual Edge;20;5;2;14:16:15.469;14:16:15.922;775;513;28.412145290350743;1
122;5;Virtual Edge;21;1;3;14:16:17.896;14:16:18.706;355;104;35.90264614203248;1
123;5;Virtual Edge;21;2;3;14:16:18.706;14:16:19.562;1174;896;10.816653826391969;1
124;5;Virtual Edge;21;3;3;14:16:19.562;14:16:20.129;1146;113;34.0147027033899;1
125;5;Virtual Edge;21;4;3;14:16:20.129;14:16:20.720;343;903;28.0178514522438;1
126;5;Virtual Edge;21;5;3;14:16:20.720;14:16:21.220;764;498;14.080127840328723;1
127;5;Virtual Edge;22;1;3;14:16:23.413;14:16:24.187;526;108;34.23448553724738;1
128;5;Virtual Edge;22;2;3;14:16:24.187;14:16:24.761;704;111;40.01249804748511;1
129;5;Virtual Edge;22;3;3;14:16:24.761;14:16:25.179;863;108;27.294688127912362;1
130;5;Virtual Edge;22;4;3;14:16:25.179;14:16:25.589;1015;111;7.0710678118654755;1
131;5;Virtual Edge;22;5;3;14:16:25.589;14:16:26.199;762;528;30.923292192132454;1
132;5;Virtual Edge;23;1;3;14:16:28.280;14:16:28.941;523;893;31.575306807693888;1
133;5;Virtual Edge;23;2;3;14:16:28.941;14:16:29.322;701;889;37.05401462729781;1
134;5;Virtual Edge;23;3;3;14:16:29.322;14:16:29.612;864;893;28.635642126552707;1
135;5;Virtual Edge;23;4;3;14:16:29.612;14:16:29.873;999;890;9.486832980505138;1
136;5;Virtual Edge;23;5;3;14:16:29.873;14:16:30.380;759;495;10.062305898749054;1
137;5;Virtual Edge;24;1;3;14:16:32.489;14:16:33.351;1389;309;67.51666460956139;1
138;5;Virtual Edge;24;2;3;14:16:33.351;14:16:33.740;1391;459;45.63441683641854;1
139;5;Virtual Edge;24;3;3;14:16:33.740;14:16:34.100;1393;630;44.83859944289072;1
140;5;Virtual Edge;24;4;3;14:16:34.100;14:16:34.452;1391;785;27.721832551258224;1
141;5;Virtual Edge;24;5;3;14:16:34.452;14:16:35.51;773;500;23.005434140654682;1
142;5;Virtual Edge;25;1;3;14:16:37.25;14:16:38.48;1183;880;7.615773105863909;1
143;5;Virtual Edge;25;2;3;14:16:38.48;14:16:38.747;1202;94;28.42534080710379;1
144;5;Virtual Edge;25;3;3;14:16:38.747;14:16:39.387;1007;881;6.082762530298219;1
145;5;Virtual Edge;25;4;3;14:16:39.387;14:16:39.958;1005;112;3;1
146;5;Virtual Edge;25;5;3;14:16:39.958;14:16:40.460;763;514;19.474342094150447;1
147;5;Virtual Edge;26;1;3;14:16:42.962;14:16:43.847;89;280;45.10543204537564;1
148;5;Virtual Edge;26;2;3;14:16:43.847;14:16:44.759;1395;274;33.354160160315836;1
149;5;Virtual Edge;26;3;3;14:16:44.759;14:16:45.409;114;464;50.52227231627651;1
150;5;Virtual Edge;26;4;3;14:16:45.409;14:16:46.243;1392;421;8.74642784226795;1
151;5;Virtual Edge;26;5;3;14:16:46.243;14:16:46.734;755;501;5.220153254455275;1
152;5;Virtual Edge;27;1;3;14:16:48.864;14:16:49.720;1380;752;9.300537618869138;1
153;5;Virtual Edge;27;2;3;14:16:49.720;14:16:50.408;119;793;36.09016486523718;1
154;5;Virtual Edge;27;3;3;14:16:50.408;14:16:51.120;1392;616;30.83018001893599;1
155;5;Virtual Edge;27;4;3;14:16:51.120;14:16:51.809;128;626;43.36473221409305;0
156;5;Virtual Edge;27;5;3;14:16:51.809;14:16:52.489;770;500;20.006249023742555;1
157;5;Virtual Edge;28;1;3;14:16:54.500;14:16:55.317;114;296;54.52063829413592;1
158;5;Virtual Edge;28;2;3;14:16:55.317;14:16:55.998;106;454;41.018288603987365;1
159;5;Virtual Edge;28;3;3;14:16:55.998;14:16:56.299;123;619;35.106979363083916;1
160;5;Virtual Edge;28;4;3;14:16:56.299;14:16:56.555;130;750;19.03943276465977;0
161;5;Virtual Edge;28;5;3;14:16:56.555;14:16:57.198;766;498;16.070158679988197;1
162;5;Virtual Edge;29;1;3;14:16:59.140;14:17:0.74;118;295;53.781967238099426;1
163;5;Virtual Edge;29;2;3;14:17:0.74;14:17:1.21;1400;789;33.88952640566109;1
164;5;Virtual Edge;29;3;3;14:17:1.21;14:17:1.827;114;779;21.552262062252307;1
165;5;Virtual Edge;29;4;3;14:17:1.827;14:17:2.494;1379;244;8.860022573334675;1
166;5;Virtual Edge;29;5;3;14:17:2.494;14:17:2.984;771;490;23.04886114323222;1
167;5;Virtual Edge;30;1;3;14:17:4.890;14:17:5.621;363;129;46.238512086787566;0
168;5;Virtual Edge;30;2;3;14:17:5.621;14:17:6.442;352;891;32.2490309931942;1
169;5;Virtual Edge;30;3;3;14:17:6.442;14:17:7.115;522;100;32.31098884280702;1
170;5;Virtual Edge;30;4;3;14:17:7.115;14:17:7.784;536;901;46.17358552246078;1
171;5;Virtual Edge;30;5;3;14:17:7.784;14:17:8.314;770;490;22.14158982548453;1
172;5;Regular Edge;31;1;demo;14:17:20.179;14:17:20.983;369;116;49.16299421312742;1
173;5;Regular Edge;31;2;demo;14:17:20.983;14:17:21.513;552;111;60.00833275470999;1
174;5;Regular Edge;31;3;demo;14:17:21.513;14:17:21.923;728;107;64.19501538281614;1
175;5;Regular Edge;31;4;demo;14:17:21.923;14:17:22.294;887;115;51.088159097779204;1
176;5;Regular Edge;31;5;demo;14:17:22.294;14:17:22.696;1030;103;23.769728648009426;1
177;5;Regular Edge;31;6;demo;14:17:22.696;14:17:23.45;1190;115;10.44030650891055;1
178;5;Regular Edge;31;7;demo;14:17:23.45;14:17:23.668;1388;299;57.50217387195027;1
179;5;Regular Edge;31;8;demo;14:17:23.668;14:17:24.97;1385;487;73.54250471666029;1
180;5;Regular Edge;31;9;demo;14:17:24.97;14:17:24.489;1387;639;53.50233639758174;1
181;5;Regular Edge;31;10;demo;14:17:24.489;14:17:24.808;1379;794;37.476659402887016;1
182;5;Regular Edge;31;11;demo;14:17:24.808;14:17:25.307;1136;903;46.8187996428785;0
183;5;Regular Edge;31;12;demo;14:17:25.307;14:17:25.748;1000;896;12.041594578792296;1
184;5;Regular Edge;31;13;demo;14:17:25.748;14:17:26.147;827;895;12.041594578792296;1
185;5;Regular Edge;31;14;demo;14:17:26.147;14:17:26.519;673;894;11.40175425099138;1
186;5;Regular Edge;31;15;demo;14:17:26.519;14:17:26.867;492;887;0;1
187;5;Regular Edge;31;16;demo;14:17:26.867;14:17:27.227;303;898;20.248456731316587;1
188;5;Regular Edge;31;17;demo;14:17:27.227;14:17:27.636;106;751;9.192388155425117;1
189;5;Regular Edge;31;18;demo;14:17:27.636;14:17:27.909;118;575;11.853269591129697;1
190;5;Regular Edge;31;19;demo;14:17:27.909;14:17:28.177;118;423;10.977249200050075;1
191;5;Regular Edge;31;20;demo;14:17:28.177;14:17:28.417;117;286;44.72694937059759;1
192;5;Regular Edge;31;21;demo;14:17:28.417;14:17:29.27;760;481;21.02974084481309;1
193;5;Regular Edge;32;1;1;14:17:31.34;14:17:31.755;352;110;32.0624390837628;1
194;5;Regular Edge;32;2;1;14:17:31.755;14:17:32.758;1151;893;29.614185789921695;1
195;5;Regular Edge;32;3;1;14:17:32.758;14:17:33.396;1181;109;3.1622776601683795;1
196;5;Regular Edge;32;4;1;14:17:33.396;14:17:34.38;348;888;28.0178514522438;1
197;5;Regular Edge;32;5;1;14:17:34.38;14:17:34.527;749;497;2.692582403567252;1
198;5;Regular Edge;33;1;1;14:17:36.409;14:17:37.130;539;92;51.07837115648854;0
199;5;Regular Edge;33;2;1;14:17:37.130;14:17:37.641;719;112;55;1
200;5;Regular Edge;33;3;1;14:17:37.641;14:17:37.992;853;116;17.46424919657298;1
201;5;Regular Edge;33;4;1;14:17:37.992;14:17:38.313;1012;110;4.47213595499958;1
202;5;Regular Edge;33;5;1;14:17:38.313;14:17:38.841;774;478;32.22188697143605;1
203;5;Regular Edge;34;1;1;14:17:40.723;14:17:41.344;533;893;41.43669871020132;1
204;5;Regular Edge;34;2;1;14:17:41.344;14:17:41.683;689;890;25.179356624028344;1
205;5;Regular Edge;34;3;1;14:17:41.683;14:17:41.955;845;895;12.041594578792296;1
206;5;Regular Edge;34;4;1;14:17:41.955;14:17:42.233;1009;893;6.082762530298219;1
207;5;Regular Edge;34;5;1;14:17:42.233;14:17:42.725;741;493;11.10180165558726;1
208;5;Regular Edge;35;1;1;14:17:44.616;14:17:45.491;1387;303;61.50203248673982;1
209;5;Regular Edge;35;2;1;14:17:45.491;14:17:45.872;1378;468;55.32178594369491;1
210;5;Regular Edge;35;3;1;14:17:45.872;14:17:46.292;1389;645;59.51890455981192;1
211;5;Regular Edge;35;4;1;14:17:46.292;14:17:46.592;1392;762;6.363961030678928;1
212;5;Regular Edge;35;5;1;14:17:46.592;14:17:47.121;751;513;13.536986370680884;1
213;5;Regular Edge;36;1;1;14:17:49.106;14:17:50.180;1155;887;25;1
214;5;Regular Edge;36;2;1;14:17:50.180;14:17:51.82;1159;105;22.135943621178654;1
215;5;Regular Edge;36;3;1;14:17:51.82;14:17:51.701;1023;881;16.15549442140351;1
216;5;Regular Edge;36;4;1;14:17:51.701;14:17:52.294;1004;117;6.4031242374328485;1
217;5;Regular Edge;36;5;1;14:17:52.294;14:17:52.791;792;482;45.5;1
218;5;Regular Edge;37;1;1;14:17:55.256;14:17:56.60;128;273;35.106979363083916;0
219;5;Regular Edge;37;2;1;14:17:56.60;14:17:57.264;1393;224;18.34393632784414;1
220;5;Regular Edge;37;3;1;14:17:57.264;14:17:57.994;113;443;29.50423698386386;1
221;5;Regular Edge;37;4;1;14:17:57.994;14:17:58.766;1384;438;24.748737341529164;1
222;5;Regular Edge;37;5;1;14:17:58.766;14:17:59.337;742;507;10.965856099730654;1
223;5;Regular Edge;38;1;1;14:18:1.238;14:18:2.235;1383;770;13.285330255586423;1
224;5;Regular Edge;38;2;1;14:18:2.235;14:18:3.19;113;796;38.50324661635691;1
225;5;Regular Edge;38;3;1;14:18:3.19;14:18:3.727;1388;607;21.50581316760657;1
226;5;Regular Edge;38;4;1;14:18:3.727;14:18:4.358;112;613;27.504545078950134;1
227;5;Regular Edge;38;5;1;14:18:4.358;14:18:4.888;777;509;28.622543562723422;1
228;5;Regular Edge;39;1;1;14:18:7.29;14:18:8.5;120;264;23.717082451262844;1
229;5;Regular Edge;39;2;1;14:18:8.5;14:18:8.933;113;463;49.502525188115406;1
230;5;Regular Edge;39;3;1;14:18:8.933;14:18:9.293;103;636;51.38579570270368;1
231;5;Regular Edge;39;4;1;14:18:9.293;14:18:9.611;110;756;2.9154759474226504;1
232;5;Regular Edge;39;5;1;14:18:9.611;14:18:10.111;762;512;17.327723451163457;1
233;5;Regular Edge;40;1;1;14:18:12.4;14:18:12.807;112;263;21.50581316760657;1
234;5;Regular Edge;40;2;1;14:18:12.807;14:18:13.603;1392;782;24.9098374141623;1
235;5;Regular Edge;40;3;1;14:18:13.603;14:18:14.253;102;780;24.829418035870273;1
236;5;Regular Edge;40;4;1;14:18:14.253;14:18:14.951;1394;227;15.890248582070704;1
237;5;Regular Edge;40;5;1;14:18:14.951;14:18:15.513;775;495;25.401771591761076;1
238;5;Regular Edge;41;1;1;14:18:17.436;14:18:18.179;352;104;32.984845004941285;1
239;5;Regular Edge;41;2;1;14:18:18.179;14:18:18.982;369;885;49.040799340956916;1
240;5;Regular Edge;41;3;1;14:18:18.982;14:18:19.532;520;112;28;1
241;5;Regular Edge;41;4;1;14:18:19.532;14:18:20.150;513;902;25.80697580112788;0
242;5;Regular Edge;41;5;1;14:18:20.150;14:18:20.700;771;490;23.04886114323222;1
243;5;Regular Edge;42;1;2;14:18:22.653;14:18:23.491;376;102;56.88585061331157;1
244;5;Regular Edge;42;2;2;14:18:23.491;14:18:24.204;1146;895;34.92849839314596;1
245;5;Regular Edge;42;3;2;14:18:24.204;14:18:24.836;1154;113;26.019223662515376;1
246;5;Regular Edge;42;4;2;14:18:24.836;14:18:25.464;334;889;14.142135623730951;1
247;5;Regular Edge;42;5;2;14:18:25.464;14:18:25.943;761;503;11.543396380615196;1
248;5;Regular Edge;43;1;2;14:18:27.839;14:18:28.608;534;101;43.41658669218482;1
249;5;Regular Edge;43;2;2;14:18:28.608;14:18:29.99;715;101;52.172789842982326;1
250;5;Regular Edge;43;3;2;14:18:29.99;14:18:29.419;859;120;24.351591323771842;1
251;5;Regular Edge;43;4;2;14:18:29.419;14:18:29.727;1007;121;9.055385138137417;1
252;5;Regular Edge;43;5;2;14:18:29.727;14:18:30.239;737;512;18.034688796871432;1
253;5;Regular Edge;44;1;2;14:18:32.180;14:18:32.830;541;880;49.49747468305833;1
254;5;Regular Edge;44;2;2;14:18:32.830;14:18:33.131;699;891;35.22782990761707;1
255;5;Regular Edge;44;3;2;14:18:33.131;14:18:33.423;871;889;35.05709628591621;1
256;5;Regular Edge;44;4;2;14:18:33.423;14:18:33.691;1016;892;9.433981132056603;1
257;5;Regular Edge;44;5;2;14:18:33.691;14:18:34.192;738;520;23.753947040439407;1
258;5;Regular Edge;45;1;2;14:18:36.43;14:18:36.930;1382;289;47.81736086402093;1
259;5;Regular Edge;45;2;2;14:18:36.930;14:18:37.725;1394;473;59.85398900658168;1
260;5;Regular Edge;45;3;2;14:18:37.725;14:18:38.85;1394;616;31.184932259025352;1
261;5;Regular Edge;45;4;2;14:18:38.85;14:18:38.424;1402;764;15.890248582070704;0
262;5;Regular Edge;45;5;2;14:18:38.424;14:18:39.45;767;514;22.34390297150433;1
263;5;Regular Edge;46;1;2;14:18:41.57;14:18:41.973;1159;885;21.095023109728988;1
264;5;Regular Edge;46;2;2;14:18:41.973;14:18:42.651;1157;114;23.08679276123039;1
265;5;Regular Edge;46;3;2;14:18:42.651;14:18:43.282;1007;891;4.123105625617661;1
266;5;Regular Edge;46;4;2;14:18:43.282;14:18:43.921;995;125;18.384776310850235;0
267;5;Regular Edge;46;5;2;14:18:43.921;14:18:44.502;760;489;14.5;1
268;5;Regular Edge;47;1;2;14:18:46.405;14:18:47.249;112;276;34.50362299817223;1
269;5;Regular Edge;47;2;2;14:18:47.249;14:18:48.228;1391;292;50.62114182829147;1
270;5;Regular Edge;47;3;2;14:18:48.228;14:18:48.913;110;435;21.644860821913362;1
271;5;Regular Edge;47;4;2;14:18:48.913;14:18:49.605;1389;417;3.8078865529319543;1
272;5;Regular Edge;47;5;2;14:18:49.605;14:18:50.103;736;506;15.435349040433131;1
273;5;Regular Edge;48;1;2;14:18:52.258;14:18:53.135;1384;778;20.796634343085422;1
274;5;Regular Edge;48;2;2;14:18:53.135;14:18:53.929;116;772;14.916433890176299;1
275;5;Regular Edge;48;3;2;14:18:53.929;14:18:54.598;1375;583;12.747548783981962;1
276;5;Regular Edge;48;4;2;14:18:54.598;14:18:55.275;108;610;24.9098374141623;1
277;5;Regular Edge;48;5;2;14:18:55.275;14:18:55.807;796;499;46.00271731104588;1
278;5;Regular Edge;49;1;2;14:18:57.798;14:18:58.614;105;280;39.223717314910374;1
279;5;Regular Edge;49;2;2;14:18:58.614;14:18:59.105;114;463;49.52272205765753;1
280;5;Regular Edge;49;3;2;14:18:59.105;14:18:59.372;115;610;24.627220712049503;1
281;5;Regular Edge;49;4;2;14:18:59.372;14:18:59.625;118;710;47.81736086402093;1
282;5;Regular Edge;49;5;2;14:18:59.625;14:19:0.124;780;508;31.18092365533773;1
283;5;Regular Edge;50;1;2;14:19:2.58;14:19:2.912;113;285;43.502873468312416;1
284;5;Regular Edge;50;2;2;14:19:2.912;14:19:3.656;1392;772;15.182226450688976;1
285;5;Regular Edge;50;3;2;14:19:3.656;14:19:4.266;112;801;43.502873468312416;1
286;5;Regular Edge;50;4;2;14:19:4.266;14:19:4.925;1380;238;8.276472678623424;1
287;5;Regular Edge;50;5;2;14:19:4.925;14:19:5.465;743;505;8.902246907382429;1
288;5;Regular Edge;51;1;2;14:19:7.367;14:19:8.200;371;106;51.35172830587107;1
289;5;Regular Edge;51;2;2;14:19:8.200;14:19:9.2;362;879;42.7551166528639;1
290;5;Regular Edge;51;3;2;14:19:9.2;14:19:9.542;485;106;9.219544457292887;1
