ID;Part;Cond;Block;Click;Rep;Tar_t;Click_t;PosX;PosY;Dist;Succ
1;10;Regular Edge;0;1;demo;15:9:26.441;15:9:27.706;346;110;26.119915773217954;1
2;10;Regular Edge;0;2;demo;15:9:27.706;15:9:28.730;522;119;30.696090956341656;1
3;10;Regular Edge;0;3;demo;15:9:28.730;15:9:29.470;685;136;31.51586901863885;0
4;10;Regular Edge;0;4;demo;15:9:29.470;15:9:30.189;862;129;30.793668180325643;0
5;10;Regular Edge;0;5;demo;15:9:30.189;15:9:31.211;1010;90;22.588713996153036;0
6;10;Regular Edge;0;6;demo;15:9:31.211;15:9:31.871;1221;115;41.07614879708174;1
7;10;Regular Edge;0;7;demo;15:9:31.871;15:9:32.666;1365;266;32.89756829919196;0
8;10;Regular Edge;0;8;demo;15:9:32.666;15:9:33.278;1392;446;32.31485726411305;1
9;10;Regular Edge;0;9;demo;15:9:33.278;15:9:33.867;1403;614;32.00390601161052;0
10;10;Regular Edge;0;10;demo;15:9:33.867;15:9:34.374;1390;762;4.716990566028302;1
11;10;Regular Edge;0;11;demo;15:9:34.374;15:9:35.7;1183;893;6.264982043070834;1
12;10;Regular Edge;0;12;demo;15:9:35.7;15:9:35.465;1013;902;15.337861650177967;0
13;10;Regular Edge;0;13;demo;15:9:35.465;15:9:35.918;835;895;7.566372975210778;1
14;10;Regular Edge;0;14;demo;15:9:35.918;15:9:36.356;676;893;13.200378782444085;1
15;10;Regular Edge;0;15;demo;15:9:36.356;15:9:36.827;508;893;16.91892431568863;1
16;10;Regular Edge;0;16;demo;15:9:36.827;15:9:37.177;342;897;23.96351393264352;1
17;10;Regular Edge;0;17;demo;15:9:37.177;15:9:37.657;97;738;25.30316185775999;0
18;10;Regular Edge;0;18;demo;15:9:37.657;15:9:38.94;97;566;25.30316185775999;0
19;10;Regular Edge;0;19;demo;15:9:38.94;15:9:38.488;106;405;11.10180165558726;1
20;10;Regular Edge;0;20;demo;15:9:38.488;15:9:38.834;112;260;18.006943105369107;1
21;10;Regular Edge;0;21;demo;15:9:38.834;15:9:39.495;789;503;39.11521443121589;1
22;10;Regular Edge;1;1;1;15:9:41.920;15:9:42.804;1403;253;19.00657780874821;0
23;10;Regular Edge;1;2;1;15:9:42.804;15:9:43.404;1377;456;43.292609068985435;1
