ID;Part;Cond;Block;Click;Rep;Tar_t;Click_t;PosX;PosY;Dist;Succ
1;6;Regular Edge;0;1;demo;14:26:7.373;14:26:8.216;332;97;19.60229578391266;0
2;6;Regular Edge;0;2;demo;14:26:8.216;14:26:9.700;527;111;35.03212811120672;1
3;6;Regular Edge;0;3;demo;14:26:9.700;14:26:10.593;683;121;20.81465829649865;1
4;6;Regular Edge;0;4;demo;14:26:10.593;14:26:11.333;836;137;24.5;0
5;6;Regular Edge;0;5;demo;14:26:11.333;14:26:12.147;1016;110;8.381527307120106;1
6;6;Regular Edge;0;6;demo;14:26:12.147;14:26:12.746;1177;121;9.013878188659973;1
7;6;Regular Edge;0;7;demo;14:26:12.746;14:26:13.477;1382;258;16.91892431568863;1
8;6;Regular Edge;0;8;demo;14:26:13.477;14:26:14.268;1406;415;18.527007313648905;0
9;6;Regular Edge;0;9;demo;14:26:14.268;14:26:15.34;1380;582;8.5;1
10;6;Regular Edge;0;10;demo;14:26:15.34;14:26:15.804;1398;755;10.920164833920778;1
11;6;Regular Edge;0;11;demo;14:26:15.804;14:26:16.474;1166;904;21.639085008382402;0
12;6;Regular Edge;0;12;demo;14:26:16.474;14:26:17.205;989;891;19.319679086361656;1
13;6;Regular Edge;0;13;demo;14:26:17.205;14:26:17.813;843;893;8.902246907382429;1
14;6;Regular Edge;0;14;demo;14:26:17.813;14:26:18.373;675;888;11.01135777277262;1
15;6;Regular Edge;0;15;demo;14:26:18.373;14:26:18.902;501;893;10.547511554864494;1
16;6;Regular Edge;0;16;demo;14:26:18.902;14:26:19.452;347;879;28.30635970943632;1
17;6;Regular Edge;0;17;demo;14:26:19.452;14:26:20.43;134;779;30.054117854297438;0
18;6;Regular Edge;0;18;demo;14:26:20.43;14:26:20.544;115;569;17.18284027743958;1
19;6;Regular Edge;0;19;demo;14:26:20.544;14:26:21.71;127;412;14.637281168304447;0
20;6;Regular Edge;0;20;demo;14:26:21.71;14:26:21.493;126;245;13.82931668593933;0
21;6;Regular Edge;0;21;demo;14:26:21.493;14:26:22.428;756;532;32.55764119219941;1
22;6;Regular Edge;1;1;1;14:26:33.59;14:26:34.520;121;239;9.013878188659973;1
23;6;Regular Edge;1;2;1;14:26:34.520;14:26:35.642;1379;752;10.404326023342406;1
24;6;Regular Edge;1;3;1;14:26:35.642;14:26:36.885;120;774;17.67059704707229;1
25;6;Regular Edge;1;4;1;14:26:36.885;14:26:37.745;1377;219;25.283393759541063;1
26;6;Regular Edge;1;5;1;14:26:37.745;14:26:38.377;755;495;7.0710678118654755;1
27;6;Regular Edge;2;1;1;14:26:40.541;14:26:41.220;518;897;27.681221071332818;1
28;6;Regular Edge;2;2;1;14:26:41.220;14:26:41.830;687;905;28.90069203323685;0
29;6;Regular Edge;2;3;1;14:26:41.830;14:26:42.429;837;891;3.640054944640259;1
30;6;Regular Edge;2;4;1;14:26:42.429;14:26:43.19;1032;898;26.196373794859472;1
31;6;Regular Edge;2;5;1;14:26:43.19;14:26:43.711;756;511;12.529964086141668;1
32;6;Regular Edge;3;1;1;14:26:45.886;14:26:46.751;120;259;18.580904176062045;1
33;6;Regular Edge;3;2;1;14:26:46.751;14:26:47.521;131;424;21.02974084481309;0
34;6;Regular Edge;3;3;1;14:26:47.521;14:26:48.219;106;563;23.90083680543424;1
35;6;Regular Edge;3;4;1;14:26:48.219;14:26:48.880;101;776;21.360009363293827;1
36;6;Regular Edge;3;5;1;14:26:48.880;14:26:49.501;758;510;12.806248474865697;1
37;6;Regular Edge;4;1;1;14:26:51.532;14:26:52.339;373;129;55.509008277936296;0
38;6;Regular Edge;4;2;1;14:26:52.339;14:26:53.76;351;880;31.894356867634123;1
39;6;Regular Edge;4;3;1;14:26:53.76;14:26:53.787;501;111;9.12414379544733;1
40;6;Regular Edge;4;4;1;14:26:53.787;14:26:54.396;536;895;44.63462781294362;1
41;6;Regular Edge;4;5;1;14:26:54.396;14:26:54.969;737;513;18.384776310850235;1
42;6;Regular Edge;5;1;1;14:26:57.59;14:26:57.865;101;242;11.5;1
43;6;Regular Edge;5;2;1;14:26:57.865;14:26:58.699;1391;229;13.46291201783626;1
44;6;Regular Edge;5;3;1;14:26:58.699;14:26:59.478;108;419;6.726812023536855;1
45;6;Regular Edge;5;4;1;14:26:59.478;14:27:0.198;1384;420;6.946221994724902;1
46;6;Regular Edge;5;5;1;14:27:0.198;14:27:0.760;745;515;15.811388300841896;1
47;6;Regular Edge;6;1;1;14:27:2.980;14:27:4.16;1382;746;13.200378782444085;1
48;6;Regular Edge;6;2;1;14:27:4.16;14:27:4.768;115;767;9.340770846134703;1
49;6;Regular Edge;6;3;1;14:27:4.768;14:27:5.448;1373;593;16.101242188104617;0
50;6;Regular Edge;6;4;1;14:27:5.448;14:27:6.302;86;593;27.408940147331492;0
51;6;Regular Edge;6;5;1;14:27:6.302;14:27:6.989;738;500;12;1
52;6;Regular Edge;7;1;1;14:27:9.121;14:27:9.864;342;86;34.44198019858905;0
53;6;Regular Edge;7;2;1;14:27:9.864;14:27:10.678;1186;882;8.139410298049853;1
54;6;Regular Edge;7;3;1;14:27:10.678;14:27:11.378;1164;138;30.103986446980738;0
55;6;Regular Edge;7;4;1;14:27:11.378;14:27:12.135;340;917;35.64056677439347;0
56;6;Regular Edge;7;5;1;14:27:12.135;14:27:12.735;755;518;18.681541692269406;1
57;6;Regular Edge;8;1;1;14:27:14.848;14:27:15.440;1382;252;11.412712210513327;1
58;6;Regular Edge;8;2;1;14:27:15.440;14:27:15.989;1393;434;20.74246851269154;1
59;6;Regular Edge;8;3;1;14:27:15.989;14:27:16.479;1374;595;16.224980739587952;0
60;6;Regular Edge;8;4;1;14:27:16.479;14:27:17.59;1392;733;25.401771591761076;1
61;6;Regular Edge;8;5;1;14:27:17.59;14:27:17.832;763;531;33.61547262794322;1
62;6;Regular Edge;9;1;1;14:27:19.975;14:27:20.741;507;119;16.347782724271816;1
