ID;Part;Cond;Block;Click;Rep;Tar_t;Click_t;PosX;PosY;Dist;Succ
57;5;Virtual Edge;8;1;1;10:10:17.531;10:10:18.545;128;273;34.659053651246744;0
58;5;Virtual Edge;8;2;1;10:10:18.545;10:10:19.429;101;447;34.9463875100131;1
59;5;Virtual Edge;8;3;1;10:10:19.429;10:10:20.233;86;597;28.692333470807146;1
60;5;Virtual Edge;8;4;1;10:10:20.233;10:10:21.66;95;778;26.575364531836623;1
61;5;Virtual Edge;8;5;1;10:10:21.66;10:10:21.868;762;486;18.439088914585774;1
62;5;Virtual Edge;9;1;1;10:10:24.443;10:10:25.492;114;264;22.051077071199945;1
63;5;Virtual Edge;9;2;1;10:10:25.492;10:10:26.397;1397;735;24.88473427625861;1
64;5;Virtual Edge;9;3;1;10:10:26.397;10:10:27.320;104;772;16.3783393541592;1
65;5;Virtual Edge;9;4;1;10:10:27.320;10:10:28.185;1405;239;17.755280904564703;1
66;5;Virtual Edge;9;5;1;10:10:28.185;10:10:28.811;747;482;18.24828759089466;1
67;5;Virtual Edge;10;1;1;10:10:31.309;10:10:32.308;348;111;28.040149785619906;1
68;5;Virtual Edge;10;2;1;10:10:32.308;10:10:33.282;343;893;23.648467180770936;1
69;5;Virtual Edge;10;3;1;10:10:33.282;10:10:34.205;504;105;14.150971698084906;1
70;5;Virtual Edge;10;4;1;10:10:34.205;10:10:35.61;506;894;15.435349040433131;1
71;5;Virtual Edge;10;5;1;10:10:35.61;10:10:35.709;741;517;19.235384061671343;1
72;5;Virtual Edge;11;1;2;10:10:38.33;10:10:38.996;366;128;48.541219597369;0
73;5;Virtual Edge;11;2;2;10:10:38.996;10:10:40.100;1178;881;6.800735254367722;1
74;5;Virtual Edge;11;3;2;10:10:40.100;10:10:40.924;1184;125;13.124404748406688;1
75;5;Virtual Edge;11;4;2;10:10:40.924;10:10:41.819;331;885;11.280514172678478;1
76;5;Virtual Edge;11;5;2;10:10:41.819;10:10:42.841;758;517;18.788294228055936;1
77;5;Virtual Edge;12;1;2;10:10:45.108;10:10:45.844;511;97;24.520399670478458;1
78;5;Virtual Edge;12;2;2;10:10:45.844;10:10:46.537;678;104;16.3783393541592;1
79;5;Virtual Edge;12;3;2;10:10:46.537;10:10:47.157;861;123;27.115493725912497;1
80;5;Virtual Edge;12;4;2;10:10:47.157;10:10:47.757;1026;117;18.553975315279473;1
81;5;Virtual Edge;12;5;2;10:10:47.757;10:10:48.466;750;518;18;1
82;5;Virtual Edge;13;1;2;10:10:50.677;10:10:51.522;495;892;5.408326913195984;1
83;5;Virtual Edge;13;2;2;10:10:51.522;10:10:52.434;679;893;15.976545308670458;1
84;5;Virtual Edge;13;3;2;10:10:52.434;10:10:53.53;867;886;31.03626910567699;1
85;5;Virtual Edge;13;4;2;10:10:53.53;10:10:53.534;1022;898;17.5;1
86;5;Virtual Edge;13;5;2;10:10:53.534;10:10:54.173;738;499;12.041594578792296;1
87;5;Virtual Edge;14;1;2;10:10:56.466;10:10:57.342;1377;268;28.040149785619906;1
88;5;Virtual Edge;14;2;2;10:10:57.342;10:10:57.868;1385;438;24.12985702402731;1
89;5;Virtual Edge;14;3;2;10:10:57.868;10:10:58.252;1400;574;17.327723451163457;1
90;5;Virtual Edge;14;4;2;10:10:58.252;10:10:58.683;1396;724;35.04639781775011;1
91;5;Virtual Edge;14;5;2;10:10:58.683;10:10:59.330;736;475;28.653097563788805;1
92;5;Virtual Edge;15;1;2;10:11:1.776;10:11:2.968;1173;894;9.5524865872714;1
93;5;Virtual Edge;15;2;2;10:11:2.968;10:11:4.43;1200;111;20.05617112013158;1
94;5;Virtual Edge;15;3;2;10:11:4.43;10:11:4.915;1031;878;24.88473427625861;1
95;5;Virtual Edge;15;4;2;10:11:4.915;10:11:5.546;1039;127;34.2235299172952;0
96;5;Virtual Edge;15;5;2;10:11:5.546;10:11:6.717;752;498;2.8284271247461903;1
97;5;Virtual Edge;16;1;2;10:11:9.103;10:11:10.179;115;246;4.716990566028302;1
98;5;Virtual Edge;16;2;2;10:11:10.179;10:11:11.52;1387;268;26.004807247891687;1
99;5;Virtual Edge;16;3;2;10:11:11.52;10:11:11.848;115;426;12.257650672131263;1
100;5;Virtual Edge;16;4;2;10:11:11.848;10:11:12.578;1398;415;10.547511554864494;1
101;5;Virtual Edge;16;5;2;10:11:12.578;10:11:13.227;739;495;12.083045973594572;1
102;5;Virtual Edge;17;1;2;10:11:15.582;10:11:16.616;1393;750;9.7082439194738;1
103;5;Virtual Edge;17;2;2;10:11:16.616;10:11:17.579;101;742;19.704060495238032;1
104;5;Virtual Edge;17;3;2;10:11:17.579;10:11:18.553;1388;556;30.004166377354995;1
105;5;Virtual Edge;17;4;2;10:11:18.553;10:11:19.453;121;588;8.73212459828649;1
106;5;Virtual Edge;17;5;2;10:11:19.453;10:11:20.205;746;510;10.770329614269007;1
107;5;Virtual Edge;18;1;2;10:11:22.539;10:11:23.626;129;271;33.36540124140574;0
108;5;Virtual Edge;18;2;2;10:11:23.626;10:11:24.546;112;447;33.0037876614185;1
109;5;Virtual Edge;18;3;2;10:11:24.546;10:11:25.319;90;626;45.89389937671455;1
110;5;Virtual Edge;18;4;2;10:11:25.319;10:11:25.823;114;736;22.051077071199945;1
111;5;Virtual Edge;18;5;2;10:11:25.823;10:11:26.564;774;497;24.186773244895647;1
112;5;Virtual Edge;19;1;2;10:11:28.786;10:11:29.856;122;273;32.42298567374695;1
113;5;Virtual Edge;19;2;2;10:11:29.856;10:11:30.846;1391;747;11.543396380615196;1
114;5;Virtual Edge;19;3;2;10:11:30.846;10:11:31.721;123;771;16.710774967068403;1
115;5;Virtual Edge;19;4;2;10:11:31.721;10:11:32.515;1400;259;21.10094784600919;1
116;5;Virtual Edge;19;5;2;10:11:32.515;10:11:33.146;746;497;5;1
117;5;Virtual Edge;20;1;2;10:11:35.532;10:11:36.503;366;119;46.45696933722647;1
118;5;Virtual Edge;20;2;2;10:11:36.503;10:11:37.419;353;899;34.9463875100131;1
119;5;Virtual Edge;20;3;2;10:11:37.419;10:11:38.529;530;118;38.39596332949598;1
120;5;Virtual Edge;20;4;2;10:11:38.529;10:11:39.310;529;888;37.003378224156776;1
121;5;Virtual Edge;20;5;2;10:11:39.310;10:11:39.958;763;513;18.384776310850235;1
122;5;Virtual Edge;21;1;3;10:11:42.323;10:11:43.279;337;96;23.69071548096427;1
123;5;Virtual Edge;21;2;3;10:11:43.279;10:11:44.356;1172;886;8.139410298049853;1
124;5;Virtual Edge;21;3;3;10:11:44.356;10:11:45.51;1183;124;11.884864324004713;1
125;5;Virtual Edge;21;4;3;10:11:45.51;10:11:45.817;333;889;13.0862523283024;1
126;5;Virtual Edge;21;5;3;10:11:45.817;10:11:46.906;755;502;5.385164807134504;1
127;5;Virtual Edge;22;1;3;10:11:49.181;10:11:50.68;535;79;54.50917353987308;1
128;5;Virtual Edge;22;2;3;10:11:50.68;10:11:50.717;709;115;45.069390943299865;1
129;5;Virtual Edge;22;3;3;10:11:50.717;10:11:51.256;860;112;24.005207768315607;1
130;5;Virtual Edge;22;4;3;10:11:51.256;10:11:51.627;1009;111;1.8027756377319946;1
131;5;Virtual Edge;22;5;3;10:11:51.627;10:11:52.364;761;518;21.095023109728988;1
132;5;Virtual Edge;23;1;3;10:11:54.571;10:11:55.455;537;896;45.79574216016157;1
133;5;Virtual Edge;23;2;3;10:11:55.455;10:11:56.194;679;891;15.402921800749363;1
134;5;Virtual Edge;23;3;3;10:11:56.194;10:11:56.765;844;901;15.692354826475215;1
135;5;Virtual Edge;23;4;3;10:11:56.765;10:11:57.283;982;897;27.681221071332818;1
136;5;Virtual Edge;23;5;3;10:11:57.283;10:11:57.934;755;503;5.830951894845301;1
137;5;Virtual Edge;24;1;3;10:12:0.156;10:12:1.64;1383;307;65.15558303015943;1
138;5;Virtual Edge;24;2;3;10:12:1.64;10:12:1.532;1381;448;34.61574786134195;1
139;5;Virtual Edge;24;3;3;10:12:1.532;10:12:1.931;1392;572;14.705441169852742;1
140;5;Virtual Edge;24;4;3;10:12:1.931;10:12:2.450;1393;725;33.455193916640205;1
141;5;Virtual Edge;24;5;3;10:12:2.450;10:12:3.216;780;493;30.805843601498726;1
142;5;Virtual Edge;25;1;3;10:12:5.509;10:12:6.485;1169;885;11.280514172678478;1
143;5;Virtual Edge;25;2;3;10:12:6.485;10:12:7.380;1196;103;18.607794065928395;1
144;5;Virtual Edge;25;3;3;10:12:7.380;10:12:8.148;1017;888;9.013878188659973;1
145;5;Virtual Edge;25;4;3;10:12:8.148;10:12:9.276;1020;120;14.150971698084906;1
146;5;Virtual Edge;25;5;3;10:12:9.276;10:12:9.937;748;507;7.280109889280518;1
147;5;Virtual Edge;26;1;3;10:12:12.242;10:12:13.228;125;269;29.75315109362368;1
148;5;Virtual Edge;26;2;3;10:12:13.228;10:12:14.281;1402;259;22.34390297150433;1
149;5;Virtual Edge;26;3;3;10:12:14.281;10:12:14.909;103;430;18.607794065928395;1
150;5;Virtual Edge;26;4;3;10:12:14.909;10:12:15.620;1388;409;5.024937810560445;1
151;5;Virtual Edge;26;5;3;10:12:15.620;10:12:16.213;735;499;15.033296378372908;1
152;5;Virtual Edge;27;1;3;10:12:18.526;10:12:19.683;1378;746;15.305227865013967;1
153;5;Virtual Edge;27;2;3;10:12:19.683;10:12:20.556;110;747;11.280514172678478;1
154;5;Virtual Edge;27;3;3;10:12:20.556;10:12:21.252;1397;588;9.7082439194738;1
155;5;Virtual Edge;27;4;3;10:12:21.252;10:12:22.6;121;587;8.558621384311845;1
156;5;Virtual Edge;27;5;3;10:12:22.6;10:12:22.868;752;485;15.132745950421556;1
157;5;Virtual Edge;28;1;3;10:12:25.113;10:12:26.181;112;261;19.00657780874821;1
158;5;Virtual Edge;28;2;3;10:12:26.181;10:12:27.285;112;434;20.006249023742555;1
159;5;Virtual Edge;28;3;3;10:12:27.285;10:12:28.158;98;607;25.51960031034969;1
160;5;Virtual Edge;28;4;3;10:12:28.158;10:12:28.817;117;753;6.726812023536855;1
161;5;Virtual Edge;28;5;3;10:12:28.817;10:12:29.560;740;510;14.142135623730951;1
162;5;Virtual Edge;29;1;3;10:12:31.804;10:12:32.837;116;257;15.402921800749363;1
163;5;Virtual Edge;29;2;3;10:12:32.837;10:12:33.792;1407;752;20.402205763103165;1
164;5;Virtual Edge;29;3;3;10:12:33.792;10:12:34.615;101;786;30.26962173533062;1
165;5;Virtual Edge;29;4;3;10:12:34.615;10:12:35.460;1400;233;15.402921800749363;1
166;5;Virtual Edge;29;5;3;10:12:35.460;10:12:36.61;717;496;33.24154027718932;1
167;5;Virtual Edge;30;1;3;10:12:38.231;10:12:39.277;358;105;38.73306081372863;1
168;5;Virtual Edge;30;2;3;10:12:39.277;10:12:40.120;369;889;49.02295380737476;1
169;5;Virtual Edge;30;3;3;10:12:40.120;10:12:40.768;530;123;39.423977475642914;1
170;5;Virtual Edge;30;4;3;10:12:40.768;10:12:41.417;499;900;14.326548781894402;1
171;5;Virtual Edge;30;5;3;10:12:41.417;10:12:42.50;770;513;23.853720883753127;1
172;5;Regular Edge;31;1;demo;10:12:55.826;10:12:57.240;321;97;15.532224567009067;0
173;5;Regular Edge;31;2;demo;10:12:57.240;10:12:58.715;510;107;18.82153022471871;1
174;5;Regular Edge;31;3;demo;10:12:58.715;10:12:59.727;668;105;8.5;1
175;5;Regular Edge;31;4;demo;10:12:59.727;10:13:0.301;854;113;18.006943105369107;1
176;5;Regular Edge;31;5;demo;10:13:0.301;10:13:0.851;1007;118;5.5901699437494745;1
177;5;Regular Edge;31;6;demo;10:13:0.851;10:13:1.344;1174;116;6.946221994724902;1
178;5;Regular Edge;31;7;demo;10:13:1.344;10:13:2.39;1387;263;21.005951537600005;1
179;5;Regular Edge;31;8;demo;10:13:2.39;10:13:2.520;1388;430;16.00781059358212;1
180;5;Regular Edge;31;9;demo;10:13:2.520;10:13:2.928;1395;587;7.566372975210778;1
181;5;Regular Edge;31;10;demo;10:13:2.928;10:13:3.361;1405;727;35.59845502265512;0
182;5;Regular Edge;31;11;demo;10:13:3.361;10:13:4.352;1174;881;8.845903006477066;1
183;5;Regular Edge;31;12;demo;10:13:4.352;10:13:4.861;987;891;21.289668856043768;1
184;5;Regular Edge;31;13;demo;10:13:4.861;10:13:5.245;814;886;22.051077071199945;1
185;5;Regular Edge;31;14;demo;10:13:5.245;10:13:5.623;622;887;42.00297608503474;1
186;5;Regular Edge;31;15;demo;10:13:5.623;10:13:5.964;472;884;20.303940504246953;1
187;5;Regular Edge;31;16;demo;10:13:5.964;10:13:6.300;334;880;15.88238017426859;1
188;5;Regular Edge;31;17;demo;10:13:6.300;10:13:6.952;110;731;27.115493725912497;1
189;5;Regular Edge;31;18;demo;10:13:6.952;10:13:7.297;114;583;3.3541019662496847;1
190;5;Regular Edge;31;19;demo;10:13:7.297;10:13:7.645;115;393;21.1482859825566;1
191;5;Regular Edge;31;20;demo;10:13:7.645;10:13:8.21;103;234;12.419742348374221;1
192;5;Regular Edge;31;21;demo;10:13:8.21;10:13:8.992;763;512;17.69180601295413;1
193;5;Regular Edge;32;1;1;10:13:12.8;10:13:13.189;338;94;25.811818998280614;0
194;5;Regular Edge;32;2;1;10:13:13.189;10:13:14.471;1152;892;28.359301824974466;1
195;5;Regular Edge;32;3;1;10:13:14.471;10:13:15.745;1183;119;7.158910531638177;1
196;5;Regular Edge;32;4;1;10:13:15.745;10:13:16.609;327;887;7.0178344238090995;1
197;5;Regular Edge;32;5;1;10:13:16.609;10:13:17.455;747;513;13.341664064126334;1
198;5;Regular Edge;33;1;1;10:13:19.647;10:13:20.521;508;80;36.22499137335991;0
199;5;Regular Edge;33;2;1;10:13:20.521;10:13:21.444;692;118;28.53506614676055;1
200;5;Regular Edge;33;3;1;10:13:21.444;10:13:22.76;842;122;11.236102527122116;1
201;5;Regular Edge;33;4;1;10:13:22.76;10:13:22.584;999;129;18.7949461292125;0
202;5;Regular Edge;33;5;1;10:13:22.584;10:13:23.520;753;500;3;1
203;5;Regular Edge;34;1;1;10:13:25.835;10:13:26.699;509;893;17.867568385205637;1
204;5;Regular Edge;34;2;1;10:13:26.699;10:13:27.559;675;895;13.313526955694348;1
205;5;Regular Edge;34;3;1;10:13:27.559;10:13:28.111;865;891;29.21044333795706;1
206;5;Regular Edge;34;4;1;10:13:28.111;10:13:28.641;1016;894;10.307764064044152;1
207;5;Regular Edge;34;5;1;10:13:28.641;10:13:29.381;754;482;18.439088914585774;1
208;5;Regular Edge;35;1;1;10:13:31.628;10:13:32.641;1393;257;15.976545308670458;1
209;5;Regular Edge;35;2;1;10:13:32.641;10:13:33.129;1392;433;19.525624189766635;1
210;5;Regular Edge;35;3;1;10:13:33.129;10:13:33.610;1395;593;10.259142264341596;1
211;5;Regular Edge;35;4;1;10:13:33.610;10:13:34.224;1398;742;19.13765920900464;1
212;5;Regular Edge;35;5;1;10:13:34.224;10:13:34.861;755;496;6.4031242374328485;1
213;5;Regular Edge;36;1;1;10:13:37.203;10:13:38.253;1163;887;17.00735135169495;1
214;5;Regular Edge;36;2;1;10:13:38.253;10:13:39.249;1196;117;16.62077013859466;1
215;5;Regular Edge;36;3;1;10:13:39.249;10:13:39.921;1015;886;7.158910531638177;1
216;5;Regular Edge;36;4;1;10:13:39.921;10:13:40.623;1014;126;14.773286702694158;0
217;5;Regular Edge;36;5;1;10:13:40.623;10:13:41.547;736;493;15.652475842498529;1
218;5;Regular Edge;37;1;1;10:13:43.738;10:13:44.774;121;249;11.01135777277262;1
219;5;Regular Edge;37;2;1;10:13:44.774;10:13:45.829;1393;261;19.78004044485248;1
220;5;Regular Edge;37;3;1;10:13:45.829;10:13:46.549;116;435;21.289668856043768;1
221;5;Regular Edge;37;4;1;10:13:46.549;10:13:47.206;1396;414;8.5;1
222;5;Regular Edge;37;5;1;10:13:47.206;10:13:47.797;728;504;22.360679774997898;1
223;5;Regular Edge;38;1;1;10:13:50.59;10:13:51.84;1394;711;47.447339229929426;1
224;5;Regular Edge;38;2;1;10:13:51.84;10:13:51.966;119;762;7.632168761236874;1
