Part;Cond;Block;Trial;Click;Tar_t;Click_t;PosX;PosY;Dist;Succ
1;1;3;4;1;30-04-2018 13:35:52:652;30-04-2018 13:35:51:881;503;119;12.77693234;1
1;1;3;4;2;30-04-2018 13:35:53:392;30-04-2018 13:35:52:652;687;97;27.7353565;1
1;1;3;4;3;30-04-2018 13:35:53:753;30-04-2018 13:35:53:392;880;91;48.97193074;1
1;1;3;4;4;30-04-2018 13:35:54:30;30-04-2018 13:35:53:753;992;109;16.37833935;1
1;1;3;4;5;30-04-2018 13:35:54:560;30-04-2018 13:35:54:30;760;511;14.86606875;1
1;1;4;4;1;30-04-2018 13:35:56:469;30-04-2018 13:35:55:977;514;890;22.14158983;1
1;1;4;4;2;30-04-2018 13:35:56:759;30-04-2018 13:35:56:469;678;891;14.43086969;1
1;1;4;4;3;30-04-2018 13:35:57:46;30-04-2018 13:35:56:759;844;887;8.015609771;1
1;1;4;4;4;30-04-2018 13:35:57:333;30-04-2018 13:35:57:46;1011;881;7.158910532;1
1;1;4;4;5;30-04-2018 13:35:57:924;30-04-2018 13:35:57:333;765;478;26.62705391;1
1;1;5;4;1;30-04-2018 13:36:0:745;30-04-2018 13:36:0:144;109;261;19.31967909;1
1;1;5;4;2;30-04-2018 13:36:1:42;30-04-2018 13:36:0:745;119;462;48.43810483;1
1;1;5;4;3;30-04-2018 13:36:1:380;30-04-2018 13:36:1:42;122;647;61.73532214;1
1;1;5;4;4;30-04-2018 13:36:1:684;30-04-2018 13:36:1:380;121;782;25.46075411;1
1;1;5;4;5;30-04-2018 13:36:2:280;30-04-2018 13:36:1:684;740;523;25.07987241;1
1;1;6;4;1;30-04-2018 13:36:4:397;30-04-2018 13:36:3:705;1391;288;46.13296002;1
1;1;6;4;2;30-04-2018 13:36:4:964;30-04-2018 13:36:4:397;1387;640;226.0005531;0
1;1;6;4;3;30-04-2018 13:36:6:50;30-04-2018 13:36:4:964;1391;586;3.5;1
1;1;6;4;4;30-04-2018 13:36:6:330;30-04-2018 13:36:6:50;1390;772;14.22146265;1
1;1;6;4;5;30-04-2018 13:36:7:8;30-04-2018 13:36:6:330;758;484;17.88854382;1
1;1;7;4;1;30-04-2018 13:36:9:336;30-04-2018 13:36:8:472;343;115;23.1354706;1
1;1;7;4;2;30-04-2018 13:36:9:936;30-04-2018 13:36:9:336;352;886;32.03513696;1
1;1;7;4;3;30-04-2018 13:36:10:388;30-04-2018 13:36:9:936;527;127;37.88469348;0
1;1;7;4;4;30-04-2018 13:36:10:957;30-04-2018 13:36:10:388;528;898;37.5;1
1;1;7;4;5;30-04-2018 13:36:11:516;30-04-2018 13:36:10:957;776;501;26.01922366;1
1;1;8;4;1;30-04-2018 13:36:13:357;30-04-2018 13:36:12:912;1165;884;15.4029218;1
1;1;8;4;2;30-04-2018 13:36:13:884;30-04-2018 13:36:13:357;1174;123;12.09338662;1
1;1;8;4;3;30-04-2018 13:36:14:448;30-04-2018 13:36:13:884;1024;888;16.00781059;1
1;1;8;4;4;30-04-2018 13:36:14:868;30-04-2018 13:36:14:448;996;109;12.5;1
1;1;8;4;5;30-04-2018 13:36:15:561;30-04-2018 13:36:14:868;743;497;7.615773106;1
1;1;9;4;1;30-04-2018 13:36:18:420;30-04-2018 13:36:17:561;113;286;44.00284082;1
1;1;9;4;2;30-04-2018 13:36:18:767;30-04-2018 13:36:18:420;119;456;1286.424599;0
1;1;9;4;3;30-04-2018 13:36:20:59;30-04-2018 13:36:18:767;104;441;28.30635971;1
1;1;9;4;4;30-04-2018 13:36:20:758;30-04-2018 13:36:20:59;1390;424;10.30776406;1
1;1;9;4;5;30-04-2018 13:36:21:320;30-04-2018 13:36:20:758;780;514;33.10589071;1
1;1;10;4;1;30-04-2018 13:36:23:472;30-04-2018 13:36:22:772;1387;762;4.031128874;1
1;1;10;4;2;30-04-2018 13:36:24:13;30-04-2018 13:36:23:472;84;791;43.60332556;1
1;1;10;4;3;30-04-2018 13:36:24:837;30-04-2018 13:36:24:13;1399;595;14.60308187;1
1;1;10;4;4;30-04-2018 13:36:25:437;30-04-2018 13:36:24:837;110;587;2.692582404;1
