Part;Cond;Block;Trial;Click;Tar_t;Click_t;PosX;PosY;Dist;Succ
1;1;3;2;5;30-04-2018 13:34:0:754;30-04-2018 13:34:0:216;759;514;16.64331698;1
1;1;4;2;1;30-04-2018 13:34:2:585;30-04-2018 13:34:2:176;500;899;14.00892573;1
1;1;4;2;2;30-04-2018 13:34:2:908;30-04-2018 13:34:2:585;670;898;12.09338662;1
1;1;4;2;3;30-04-2018 13:34:3:208;30-04-2018 13:34:2:908;857;891;21.28966886;1
1;1;4;2;4;30-04-2018 13:34:3:425;30-04-2018 13:34:3:208;984;892;24.41823089;1
1;1;4;2;5;30-04-2018 13:34:3:934;30-04-2018 13:34:3:425;748;495;5.385164807;1
1;1;5;2;1;30-04-2018 13:34:6:252;30-04-2018 13:34:5:368;118;276;34.4419802;1
1;1;5;2;2;30-04-2018 13:34:6:572;30-04-2018 13:34:6:252;109;446;32.19083721;1
1;1;5;2;3;30-04-2018 13:34:6:862;30-04-2018 13:34:6:572;130;591;18.20027472;0
1;1;5;2;4;30-04-2018 13:34:7:232;30-04-2018 13:34:6:862;117;771;13.75681649;1
1;1;5;2;5;30-04-2018 13:34:7:890;30-04-2018 13:34:7:232;754;518;18.43908891;1
1;1;6;2;1;30-04-2018 13:34:9:888;30-04-2018 13:34:9:310;1404;262;25.92778432;1
1;1;6;2;2;30-04-2018 13:34:10:478;30-04-2018 13:34:9:888;1406;593;179.9534662;0
1;1;6;2;3;30-04-2018 13:34:11:720;30-04-2018 13:34:10:478;1401;758;172.5289831;0
1;1;6;2;4;30-04-2018 13:34:12:622;30-04-2018 13:34:11:720;1419;776;36.28015987;1
1;1;6;2;5;30-04-2018 13:34:13:910;30-04-2018 13:34:12:622;740;497;10.44030651;1
1;1;7;2;1;30-04-2018 13:34:16:575;30-04-2018 13:34:15:625;347;101;29.34706118;1
1;1;7;2;2;30-04-2018 13:34:17:175;30-04-2018 13:34:16:575;349;890;29.10755916;1
1;1;7;2;3;30-04-2018 13:34:17:919;30-04-2018 13:34:17:175;531;92;44.0596187;1
1;1;7;2;4;30-04-2018 13:34:18:481;30-04-2018 13:34:17:919;517;885;25.12468905;1
1;1;7;2;5;30-04-2018 13:34:18:901;30-04-2018 13:34:18:481;776;517;31.06444913;1
1;1;8;2;1;30-04-2018 13:34:21:319;30-04-2018 13:34:20:513;1195;894;16.34778272;1
1;1;8;2;2;30-04-2018 13:34:21:818;30-04-2018 13:34:21:319;1156;118;24.6221445;1
1;1;8;2;3;30-04-2018 13:34:22:316;30-04-2018 13:34:21:818;989;921;38.51298482;1
1;1;8;2;4;30-04-2018 13:34:22:776;30-04-2018 13:34:22:316;1026;81;36.28015987;1
1;1;8;2;5;30-04-2018 13:34:23:429;30-04-2018 13:34:22:776;750;520;20;1
1;1;9;2;1;30-04-2018 13:34:25:635;30-04-2018 13:34:24:882;90;266;32.8975683;1
1;1;9;2;2;30-04-2018 13:34:26:328;30-04-2018 13:34:25:635;1396;287;45.79574216;1
1;1;9;2;3;30-04-2018 13:34:26:934;30-04-2018 13:34:26:328;106;431;18.20027472;1
1;1;9;2;4;30-04-2018 13:34:27:569;30-04-2018 13:34:26:934;1408;410;20.88659857;1
1;1;9;2;5;30-04-2018 13:34:28:188;30-04-2018 13:34:27:569;783;505;33.37663854;1
1;1;10;2;1;30-04-2018 13:34:30:422;30-04-2018 13:34:29:802;1380;784;27.06011826;1
1;1;10;2;2;30-04-2018 13:34:30:974;30-04-2018 13:34:30:422;90;776;28.81405907;1
1;1;10;2;3;30-04-2018 13:34:31:503;30-04-2018 13:34:30:974;1423;591;35.85038354;1
1;1;10;2;4;30-04-2018 13:34:32:64;30-04-2018 13:34:31:503;88;603;29.8202951;1
