Part;Cond;Block;Trial;Click;Tar_t;Click_t;PosX;PosY;Dist;Succ
2;1;3;5;2;30-04-2018 13:46:23:485;30-04-2018 13:46:22:991;673;111;12.09338662;1
2;1;3;5;3;30-04-2018 13:46:23:805;30-04-2018 13:46:23:485;848;108;15.66045976;1
2;1;3;5;4;30-04-2018 13:46:24:83;30-04-2018 13:46:23:805;1018;116;13.46291202;1
2;1;3;5;5;30-04-2018 13:46:24:610;30-04-2018 13:46:24:83;754;508;10.63014581;1
2;1;4;5;1;30-04-2018 13:46:26:909;30-04-2018 13:46:26:119;528;885;39.08004606;1
2;1;4;5;2;30-04-2018 13:46:27:171;30-04-2018 13:46:26:909;704;893;43.35031718;1
2;1;4;5;3;30-04-2018 13:46:27:438;30-04-2018 13:46:27:171;866;898;34.63018914;1
2;1;4;5;4;30-04-2018 13:46:27:650;30-04-2018 13:46:27:438;1022;898;19.9812412;1
2;1;4;5;5;30-04-2018 13:46:28:158;30-04-2018 13:46:27:650;734;486;19.10497317;1
2;1;5;5;1;30-04-2018 13:46:30:517;30-04-2018 13:46:29:592;121;251;14.60308187;1
2;1;5;5;2;30-04-2018 13:46:30:818;30-04-2018 13:46:30:517;112;444;30.10398645;1
2;1;5;5;3;30-04-2018 13:46:31:140;30-04-2018 13:46:30:818;109;623;37.00337822;1
2;1;5;5;4;30-04-2018 13:46:31:367;30-04-2018 13:46:31:140;109;744;14.00892573;1
2;1;5;5;5;30-04-2018 13:46:31:917;30-04-2018 13:46:31:367;763;510;18.86796226;1
2;1;6;5;1;30-04-2018 13:46:33:853;30-04-2018 13:46:33:360;1374;273;32.7299557;1
2;1;6;5;2;30-04-2018 13:46:34:173;30-04-2018 13:46:33:853;1378;474;60.35105633;1
2;1;6;5;3;30-04-2018 13:46:34:543;30-04-2018 13:46:34:173;1399;624;40.67247226;1
2;1;6;5;4;30-04-2018 13:46:35:29;30-04-2018 13:46:34:543;1396;794;37.79219496;1
2;1;6;5;5;30-04-2018 13:46:35:568;30-04-2018 13:46:35:29;738;525;26.57066051;1
2;1;7;5;1;30-04-2018 13:46:38:135;30-04-2018 13:46:37:462;364;123;48.15859217;1
2;1;7;5;2;30-04-2018 13:46:38:783;30-04-2018 13:46:38:135;350;887;33.00378766;1
2;1;7;5;3;30-04-2018 13:46:39:225;30-04-2018 13:46:38:783;494;110;5.590169944;1
2;1;7;5;4;30-04-2018 13:46:39:765;30-04-2018 13:46:39:225;495;897;11.23610253;1
2;1;7;5;5;30-04-2018 13:46:40:212;30-04-2018 13:46:39:765;774;506;27.65863337;1
2;1;8;5;1;30-04-2018 13:46:42:275;30-04-2018 13:46:41:651;1179;890;3.201562119;1
2;1;8;5;2;30-04-2018 13:46:42:710;30-04-2018 13:46:42:275;1189;109;12.5;1
2;1;8;5;3;30-04-2018 13:46:43:293;30-04-2018 13:46:42:710;991;887;14.00892573;1
2;1;8;5;4;30-04-2018 13:46:43:788;30-04-2018 13:46:43:293;1017;116;12.5;1
2;1;8;5;5;30-04-2018 13:46:44:280;30-04-2018 13:46:43:788;749;533;33.06055051;1
2;1;9;5;1;30-04-2018 13:46:46:383;30-04-2018 13:46:45:713;118;295;53.67727638;1
2;1;9;5;2;30-04-2018 13:46:47:247;30-04-2018 13:46:46:383;1391;259;18.20027472;1
2;1;9;5;3;30-04-2018 13:46:47:787;30-04-2018 13:46:47:247;121;414;11.5;1
2;1;9;5;4;30-04-2018 13:46:48:345;30-04-2018 13:46:47:787;1403;410;18.92749323;1
2;1;9;5;5;30-04-2018 13:46:48:885;30-04-2018 13:46:48:345;760;520;23.85372088;1
2;1;10;5;1;30-04-2018 13:46:51:176;30-04-2018 13:46:50:370;1378;774;17.26991604;1
2;1;10;5;2;30-04-2018 13:46:51:762;30-04-2018 13:46:51:176;110;795;37.00337822;1
2;1;10;5;3;30-04-2018 13:46:52:362;30-04-2018 13:46:51:762;1388;610;24.25386567;1
2;1;10;5;4;30-04-2018 13:46:53:3;30-04-2018 13:46:52:362;105;626;40.25232913;1
