Part;Cond;Block;Trial;Click;Tar_t;Click_t;PosX;PosY;Dist;Succ
1;0;1;3;2;30-04-2018 13:29:10:533;30-04-2018 13:29:9:472;1225;889;45.02499306;1
1;0;1;3;3;30-04-2018 13:29:11:307;30-04-2018 13:29:10:533;1208;115;28.11138559;1
1;0;1;3;4;30-04-2018 13:29:12:125;30-04-2018 13:29:11:307;357;884;37.16517187;1
1;0;1;3;5;30-04-2018 13:29:13:250;30-04-2018 13:29:12:125;756;514;15.23154621;1
1;0;2;3;1;30-04-2018 13:29:16:33;30-04-2018 13:29:14:937;112;272;30.00416638;1
1;0;2;3;2;30-04-2018 13:29:17:87;30-04-2018 13:29:16:33;1392;780;22.45551157;1
1;0;2;3;3;30-04-2018 13:29:17:785;30-04-2018 13:29:17:87;104;779;22.65502152;1
1;0;2;3;4;30-04-2018 13:29:18:554;30-04-2018 13:29:17:785;1376;252;15.23975065;1
1;0;2;3;5;30-04-2018 13:29:19:176;30-04-2018 13:29:18:554;733;533;37.12142239;1
1;0;3;3;1;30-04-2018 13:29:21:643;30-04-2018 13:29:20:737;515;116;23.26478025;1
1;0;3;3;2;30-04-2018 13:29:22:516;30-04-2018 13:29:21:643;694;118;30.5;1
1;0;3;3;3;30-04-2018 13:29:22:918;30-04-2018 13:29:22:516;845;121;12.3794184;1
1;0;3;3;4;30-04-2018 13:29:23:277;30-04-2018 13:29:22:918;1012;109;5.315072906;1
1;0;3;3;5;30-04-2018 13:29:23:867;30-04-2018 13:29:23:277;744;508;10;1
1;0;4;3;1;30-04-2018 13:29:26:682;30-04-2018 13:29:25:963;524;892;32.31485726;1
1;0;4;3;2;30-04-2018 13:29:26:950;30-04-2018 13:29:26:682;645;882;19.78004044;1
1;0;4;3;3;30-04-2018 13:29:27:310;30-04-2018 13:29:26:950;830;889;6.184658438;1
1;0;4;3;4;30-04-2018 13:29:27:677;30-04-2018 13:29:27:310;997;882;12.29837388;1
1;0;4;3;5;30-04-2018 13:29:28:379;30-04-2018 13:29:27:677;735;479;25.8069758;1
1;0;5;3;1;30-04-2018 13:29:30:991;30-04-2018 13:29:30:195;108;281;39.25875698;1
1;0;5;3;2;30-04-2018 13:29:31:310;30-04-2018 13:29:30:991;112;418;4.031128874;1
1;0;5;3;3;30-04-2018 13:29:31:678;30-04-2018 13:29:31:310;120;587;7.566372975;1
1;0;5;3;4;30-04-2018 13:29:32:38;30-04-2018 13:29:31:678;114;752;6.184658438;1
1;0;5;3;5;30-04-2018 13:29:32:647;30-04-2018 13:29:32:38;765;528;31.76476035;1
1;0;6;3;1;30-04-2018 13:29:34:723;30-04-2018 13:29:34:85;1383;298;56.18051264;1
1;0;6;3;2;30-04-2018 13:29:35:75;30-04-2018 13:29:34:723;1385;422;8.381527307;1
1;0;6;3;3;30-04-2018 13:29:35:427;30-04-2018 13:29:35:75;1380;580;9.604686356;1
1;0;6;3;4;30-04-2018 13:29:35:765;30-04-2018 13:29:35:427;1392;741;17.5855054;1
1;0;6;3;5;30-04-2018 13:29:36:581;30-04-2018 13:29:35:765;746;498;4.472135955;1
1;0;7;3;1;30-04-2018 13:29:39:66;30-04-2018 13:29:38:71;361;112;41.00304867;1
1;0;7;3;2;30-04-2018 13:29:39:378;30-04-2018 13:29:39:66;488;121;784.6950044;0
1;0;7;3;3;30-04-2018 13:29:40:571;30-04-2018 13:29:39:378;495;882;769.5058479;0
1;0;7;3;4;30-04-2018 13:29:41:837;30-04-2018 13:29:40:571;547;883;55.18378385;1
1;0;7;3;5;30-04-2018 13:29:42:515;30-04-2018 13:29:41:837;753;500;3;1
1;0;8;3;1;30-04-2018 13:29:44:936;30-04-2018 13:29:44:208;1212;896;33.10966626;1
1;0;8;3;2;30-04-2018 13:29:45:564;30-04-2018 13:29:44:936;1227;117;47.21493408;1
1;0;8;3;3;30-04-2018 13:29:46:196;30-04-2018 13:29:45:564;997;888;11.01135777;1
1;0;8;3;4;30-04-2018 13:29:46:886;30-04-2018 13:29:46:196;1024;116;16.37833935;1
1;0;8;3;5;30-04-2018 13:29:47:405;30-04-2018 13:29:46:886;751;520;20.02498439;1
1;0;9;3;1;30-04-2018 13:29:50:578;30-04-2018 13:29:49:591;110;280;38.08214805;1
1;0;9;3;2;30-04-2018 13:29:51:398;30-04-2018 13:29:50:578;1388;287;45.00277769;1
1;0;9;3;3;30-04-2018 13:29:52:50;30-04-2018 13:29:51:398;110;450;36.08670115;1
1;0;9;3;4;30-04-2018 13:29:52:812;30-04-2018 13:29:52:50;1404;464;52.65216045;0
1;0;9;3;5;30-04-2018 13:29:53:532;30-04-2018 13:29:52:812;751;500;1;1
1;0;10;3;1;30-04-2018 13:29:55:674;30-04-2018 13:29:54:986;1395;749;11.71537451;1
1;0;10;3;2;30-04-2018 13:29:56:395;30-04-2018 13:29:55:674;105;782;25.14458192;1
1;0;10;3;3;30-04-2018 13:29:57:248;30-04-2018 13:29:56:395;1398;591;11.62970335;1
1;0;10;3;4;30-04-2018 13:29:57:897;30-04-2018 13:29:57:248;108;604;18.55397532;1
